"","AncId","Desc","Branch.Length"
"144","172","16586_2349.49259503445",73.7980741828
"145","173","15375_2149.87672429816",125.9608997751
"146","173","172",251.7786963286
"147","174","13607_1873.2270035172",17.6087188153
"148","174","173",168.2975398211
"149","175","170",526.9964169969
"150","175","174",229.3214462664
"151","176","13527_1861.10474007145",185.5411696095
"152","176","14123_1944.50498954601",268.941419084
"153","177","175",71.01685693
"154","177","176",120.2835889565
"155","178","17319_2467.42016439844",16.286874576
"156","178","17342_2472.55697642833",21.4236866059
"157","179","15661_2198.15248508279",288.1395445692
"158","179","178",541.1203493089
"159","180","14744_2041.18952175045",348.83871923
"160","180","179",217.6621379931
"161","181","177",112.805143558
"162","181","180",249.875964573
"163","182","168",36.8982012259
"164","182","181",92.3308844345
"165","183","161",161.0617773225
"166","183","182",1272.1734966396
"167","184","2188_180.747148323248",51.2877411475
"168","184","2184_180.747148323248",51.2877411475
"169","185","183",44.1088396874
"170","185","184",95.5977899897
"171","186","185",42.0428601931
"172","186","1184_81.501841431508",89.6830844386
"173","187","159",52.1874247367
"174","187","186",8.1555093536
"175","188","157",146.8775197326
"176","188","187",74.4860827154
"177","189","4120_349.022704707418",335.3020132121
"178","189","2866_242.314403968131",228.5937124728
"179","190","188",-49.9418463008
"180","190","189",54.6016802707
"181","191","143",4.6157232381
"182","191","190",40.4825065156
"183","192","5906_540.28368948853",119.810914682
"184","192","5006_445.639057245474",25.1662824389
"185","193","2672_226.219565002768",12.0621458721
"186","193","2671_226.219565002768",12.0621458721
"187","194","192",418.1206490142
"188","194","193",211.8052933383
"189","195","191",44.0208653061
"190","195","194",127.7364863894
"191","196","142",86.5079726789
"192","196","195",47.3174046777
"193","197","131",102.2212314336
"194","197","196",41.6005194945
"195","198","128",182.036420459
"196","198","197",13.1938337518
"197","199","6417_604.543855078915",894.1061122054
"198","199","198",62.0661386055
