"","AncId","Desc","Branch.Length"
"125","163","161",185.6302584027
"126","163","162",141.6252940237
"127","164","19725_1598.43701107236",126.0055330425
"128","164","24930_1903.90720646465",431.4757284348
"129","165","12048_1049.04218714541",75.4272817813
"130","165","164",498.8165726658
"131","166","165",142.8451569328
"132","166","11117_972.749600927577",141.9798524963
"133","167","9708_843.138333184573",160.443621211
"134","167","166",148.0750364578
"135","168","167",403.7062547657
"136","168","4262_380.049451062093",101.0609938543
"137","169","12737_1109.52546522415",876.2903637924
"138","169","168",45.7533557761
"139","170","163",358.6515914402
"140","170","169",61.4191727514
"141","171","4944_434.294336212042",295.9850224798
"142","171","2409_202.55319566329",64.2438819311
"143","172","17043_1426.33510677286",483.2544185062
"144","172","18460_1513.61821842086",570.5375301542
"145","173","14595_1260.1354129342",35.0397207749
"146","173","17789_1470.52849117215",245.4327990129
"147","174","172",117.4561396494
"148","174","173",399.4711435421
"149","175","171",29.5126134176
"150","175","174",716.8278483025
"151","176","170",147.2913905717
"152","176","175",84.2721622059
"153","177","151",50.6191528138
"154","177","176",111.7380501554
"155","178","136",166.8421053604
"156","178","177",174.7808275916
"157","179","26266_1971.33882473203",120.3464520305
"158","179","28987_2119.08630548109",268.0939327795
"159","180","31511_2289.29345163355",676.7678345215
"160","180","179",238.4667555895
"161","181","33549_2442.06227915079",234.7412236668
"162","181","33170_2412.76572029763",205.4446648136
"163","182","26434_1981.18648423611",109.7730547257
"164","182","181",335.9076259736
"165","183","182",272.8496745949
"166","183","21518_1708.50340092237",109.9396460069
"167","184","180",82.800887386
"168","184","183",68.8390251894
"169","185","31596_2296.39941081839",796.7776725727
"170","185","184",30.1029914804
"171","186","185",90.4439860634
"172","186","20678_1655.32848950938",246.1507373271
"173","187","17962_1482.25429950034",301.2703713923
"174","187","186",228.1938240742
"175","188","187",81.0691277003
"176","188","18410_1509.75747691862",409.8426765108
"177","189","31143_2264.63094373738",288.5518840671
"178","189","26973_2007.83797398199",31.7589143118
"179","190","189",42.7528550796
"180","190","30346_2209.92836682958",276.602162239
"181","191","29883_2177.30908452205",303.0373596394
"182","191","190",59.0544797079
"183","192","15013_1291.69080253012",145.7444008955
"184","192","191",728.3253232481
"185","193","188",300.7982342195
"186","193","192",346.8298354463
"187","194","14157_1220.72254975354",973.9491693819
"188","194","193",552.3431858167
"189","195","27319_2029.15299541564",192.1173351596
"190","195","26017_1957.44338866512",120.4077284091
"191","196","5769_498.919536932142",112.6662731201
"192","196","195",1450.782396444
"193","197","194",186.5021825384
"194","197","196",325.9820659789
"195","198","178",75.6637448818
"196","198","197",397.9292823532
"197","199","105",914.6452381773
"198","199","198",67.3974455267
