AncId, Desc1, Desc2, Branch Length 1, Branch Length 2
177, 16318_924.86541862074, 6174_382.737624947291, 714.5819559994, 172.4541623260
178, 12357_710.764718502005, 6357_392.24846878908, 484.5145468401, 165.9982971272
179,   177,   178, 166.7648358548, 182.7315448954
180, 6068_375.722016544962,   179, 390.4151988745, 58.2118090960
181,   176,   180, 249.2053233363, 70.3846602482
182,   169,   181, -47.8880949885, -7.0455466249
183,   164,   182, 73.4803719097, 60.7503046482
184,   103,   183, 79.7431761491, 26.8044571624
185, 22102_1358.91935616484, 23272_1458.65774652034, 279.7783739360, 379.5167642915
186,   185, 7408_447.719049404466, 883.8486908445, 252.4267580201
187,   186, 918_38.1307042465177, 260.9138287017, 103.7522415638
188, 19176_1139.84133014257, 20288_1226.86024697182, 571.3242702031, 658.3431870323
189, 29270_2145.80343865382, 28865_2078.0117151283, 848.6024494745, 780.8107259489
190,   189, 16770_951.649867418129, 432.9334279065, 87.3823061453
191,   188,   190, 258.2498515515, 554.0003528848
192,   191, 6194_383.539647548286, 73.1407944230, 146.4132335833
193, 8580_515.176431033797,   192, 589.4900851612, 311.4400680924
194,   187,   193, 75.3728238568, 66.6807070467
195,   184,   194, 44.5697106197, 69.1624072090
196, 22339_1374.77536785584, 19557_1168.08106767749, 331.5302086362, 124.8359084579
197,   196, 16325_925.076748861118, 193.6217302138, 75.4533198553
198, 14054_797.479260533799,   197, 79.0686134660, 131.2127819380
199,   195,   198, 54.5079662142, 983.0753816650
