AncId, Desc1, Desc2, Branch Length 1, Branch Length 2
147,   139,   146, 35.0279350196, 133.5061109384
148, 7487_1033.85390271153,   147, 3.4920782140, 293.0868239334
149, 9511_1259.03012530135,   148, 296.7861821292, 68.1178813254
150, 6923_933.431700424922, 7234_993.226429603555, 90.0672706998, 149.8619998784
151,   149,   150, 212.3217684131, 93.4422549661
152, 19221_2029.41695535646, 24809_2368.74612878824, 64.3702221773, 403.6993956091
153, 15807_1810.76671386827, 18195_1970.89505733288, 52.2119389568, 212.3402824214
154, 20176_2085.33965846934,   153, 404.0155799209, 77.2306963631
155,   152,   154, 373.9276554416, 90.2050008109
156, 18926_2015.46021130251, 24347_2345.33701036038, 126.0132376562, 455.8900367141
157,   156, 14479_1716.15662967442, 326.6103574627, 153.3200134909
158, 15202_1769.635766366, 20303_2090.46811712992, 106.0496735031, 426.8820242670
159,   158, 11697_1482.75164868019, 218.0384505488, 37.2040063661
160, 10916_1398.38320769913,   159, 113.5863238832, 160.7507584982
161,   157,   160, 340.7100279625, 62.6702955950
162,   161, 10907_1397.43501216104, 114.3832817576, 289.6917056977
163,   162, 9660_1275.00729866008, 25.8441416917, 193.1081338884
164,   155,   163, 945.0250320718, 435.8051191059
165, 8178_1119.44247398262, 7912_1087.09294183601, 53.3114891357, 20.9619569891
166,   164,   165, 32.2196457272, 452.2565849083
167,   151,   166, 174.8515365068, 38.8037616864
168,   167, 6054_787.769778815544, 316.1437887104, 528.8429292737
169, 8316_1136.37030302231, 5127_662.839343021869, 691.7430897590, 218.2121297585
170, 3127_355.205563502037,   169, 4.7512301704, 94.1728799317
171,   168,   170, 111.8547206179, 203.3822044077
172,   138,   171, 3.4487090791, 237.6006037744
173,   128,   172, 209.8334968201, 3.9321823540
174,   111,   173, 26.6200517301, 4.1710678327
175, 25471_2402.84048417256, 26491_2452.78402439378, 550.3161346621, 600.2596748834
176, 22421_2231.84201267234, 25579_2407.69269667625, 25.1695292722, 201.0202132762
177,   175,   176, 304.5167572024, 658.6648910921
178, 15711_1806.05436621874,   177, 307.8627695298, 49.8159956191
179, 13281_1626.66300484033, 14110_1688.89262018581, 175.2293805658, 237.4589959113
180, 19557_2049.69080836128, 18306_1976.02414323862, 102.2553775840, 28.5887124613
181,   180, 17903_1952.52225737355, 16.5613939165, 21.6482205127
182,   181, 16896_1888.54819400171, 266.2197511722, 223.8939083131
183,   179,   182, 5.8021358219, 219.0227972360
184, 17626_1934.28930164195, 16950_1892.79758993528, 140.0203295235, 98.5286178169
185,   183,   184, 29.1067494348, 377.7442331007
186,   178,   185, 87.4310085298, 5.7641508586
187, 25957_2426.21380448945, 24085_2329.93603896174, 292.6482858463, 196.3705203186
188,   186,   187, 351.8698344985, 1074.6747649825
189, 25158_2388.23617001792, 23160_2276.95683135614, 157.7667208132, 46.4873821515
190,   189, 20745_2119.23704381609, 143.5423952610, 32.3099898724
191,   190, 22253_2218.74383897105, 93.4192366029, 225.2360216302
192, 22283_2221.00515157887,   191, 304.8950253979, 77.3976911599
193, 15280_1775.60718588253,   192, 168.5631932174, 309.0661335158
194,   193, 20832_2125.08052016073, 545.0933246121, 1063.1298521077
195,   188,   194, 289.3307208027, 292.3906351952
196,   195, 14875_1744.15430969874, 138.2381349851, 1112.8324118260
197,   196, 6408_845.810377031974, 115.2140991884, 329.7025783476
198,   197, 4402_535.184170760779, 294.1851101758, 313.2614822521
199,   174,   198, 82.5183246491, 403.0727381949
