AncId, Desc1, Desc2, Branch Length 1, Branch Length 2
188, 17135_1904.4074498067,   187, 229.8127290321, 249.4419402342
189,   186,   188, 36.8064662136, 47.0837441137
190, 8588_1167.55039620155,   189, 55.2910518229, 515.2516322823
191, 6982_942.977183813756,   190, 24.2262658103, 193.5084263752
192,   181,   191, 185.7117346196, 83.9355619711
193,   192, 6528_867.495471226137, 135.0940585103, 167.7741737041
194,   177,   193, 86.6645588039, 342.7014284604
195,   194, 4884_621.540257648177, 164.0410257278, 428.5614143143
196,   195, 480 1, 250.1930144529, 58.2141711190
197,   176,   196, 15.8683374367, 31.8557049306
198,   197, 597_14.111048000577, 13.3735191065, 116.5544431567
199, 5335_699.161078441557,   198, 875.3079156202, 73.7034420225
