"","AncId","Desc","Branch.Length"
"179","190","7432_610.535796133744",192.4461146328
"180","190","13234_1145.97000130221",727.8803198012
"181","191","2202_143.728387010716",13.1112524273
"182","191","190",287.4725469176
"183","192","12282_1065.86238673327",118.008102566
"184","192","13530_1174.79925210006",226.9449679328
"185","193","191",70.5898765418
"186","193","192",887.8270261257
"187","194","193",102.3647751161
"188","194","2840_193.725532467295",236.0630495418
"189","195","194",148.2612193452
"190","195","642_13.4886201997446",204.0873566195
"191","196","189",34.4027592157
"192","196","195",22.8305622532
"193","197","144",76.0273204907
"194","197","196",73.2702334325
"195","198","953_36.5096383928714",382.8038108898
"196","198","197",59.5946403915
"197","199","7839_648.736608264312",1023.7471879322
"198","199","198",28.716407171
