AncId, Desc1, Desc2, Branch Length 1, Branch Length 2
184,   181,   183, 150.9389566209, 234.4295230073
185,   180,   184, 21.5542455868, 218.7563849808
186,   176,   185, 91.9329727162, 199.6223165392
187, 9850_1291.39182567249,   186, 113.3696868659, 93.3459069392
188, 8357_1141.0533162624,   187, 196.1724194127, 233.1412419569
189,   173,   188, 354.6305892604, 128.5457664697
190,   171,   189, 133.5237804431, 126.4131378820
191, 5051_648.850190342739,   190, 42.4440595296, 83.5158616849
192,   168,   191, 304.2396499854, 93.8897234821
193, 3989_466.314548599367,   192, 165.5937114302, 211.7955701619
194,   167,   193, 97.0961731607, 448.9213825980
195,   166,   194, 138.5565660548, 138.9374019270
196,   136,   195, 168.4971214096, 100.3348115441
197, 22632_2246.14536328152, 22154_2213.35659739047, 480.9967902245, 448.2080243335
198,   197, 6887_925.995957287415, 950.6220433258, 111.4694275562
199,   196,   198, 80.2918753502, 1282.2911639813
