AncId, Desc1, Desc2, Branch Length 1, Branch Length 2
190,   189, 9885_588.476858396417, 540.7738092354, 78.7271162823
191,   188,   190, 15.3361557521, 584.5161157966
192,   174,   191, 5.4607170190, 38.5555338371
193,   116,   192, 48.8560388739, 58.9614817341
194,   101,   193, 65.7194073833, 7.6776335318
195, 4284_275.792117698005, 7274_441.28667243069, 140.6275860140, 306.1221407467
196, 4682_299.348242260955, 3759_241.514313191398, 189.2434183181, 131.4094892485
197,   195,   196, 268.6288915002, 243.5691837591
198,   194,   197, 16.4340514356, 62.9307144049
199, 15131_856.480806043819,   198, 1111.4921701767, 58.6162899118
