AncId, Desc1, Desc2, Branch Length 1, Branch Length 2
171, 13757_782.699333436711,   170, 671.6902037921, 40.3480064613
172,   166,   171, 9.0313782188, 10.3024523754
173,   155,   172, 11.5215295356, 158.1705041503
174,   144,   173, 11.5806487876, 38.1554225185
175, 4877_310.008265690048, 10888_641.396221364059, 331.5441734899, 662.9321291639
176, 7635_462.804130469592, 10550_622.238079037975, 38.1111829129, 197.5451314813
177, 11942_690.265792459078,   176, 294.9319622668, 29.3591173644
178, 6967_422.444219259692,   177, 137.1942339867, 110.0838449193
179, 1297_71.4466647747299, 2394_147.291809935967, 25.6274240133, 101.4725691746
180,   178,   179, 265.6800237209, 26.2492792093
181, 4898_310.998801666182, 7372_445.101576281483, 95.9451292570, 230.0479038723
182,   180,   181, 38.8920269637, 234.3757378207
183, 526 1, 275 1, 36.2809004964, 36.2809004964
184,   182,   183, 4.9137085284, -11.0451265563
185, 14388_815.313307198715, 10734_632.791188035795, 222.0106815463, 39.4885623834
186, 5939_368.439910407626,   185, 132.4983301283, 357.3610453731
187, 23091_1442.62102058125, 28533_2032.70629230814, 169.2819307798, 759.3672025067
188,   187, 18329_1077.71688583588, 260.3235093112, 64.7013053456
189,   188, 18490_1087.91852482386, 179.7077924246, 254.6107367582
190,   189, 10380_614.229021922121, 516.7303749267, 297.6516087831
191, 11121_653.597918302695, 22738_1406.04823702822, 22.9839782887, 775.4342970142
192,   190,   191, 47.4773748640, 361.5139017389
193,   186,   192, 68.8147098207, 101.9731678165
194, 2290_141.788918184813,   193, 201.1386770348, 226.4766293085
195,   184,   194, 26.7589583574, -8.3550265525
196,   175,   195, 40.7857866566, 11.3269621590
197,   174,   196, 48.6896654035, 81.9872203468
198,   134,   197, -1.9752790412, 17.0991308783
199,   124,   198, 201.1870168610, 151.4800118752
