"","AncId","Desc","Branch.Length"
"170","185","184",141.2499505446
"171","186","185",508.7843664382
"172","186","14473_1261.94285357598",241.8565346774
"173","187","186",71.0254061741
"174","187","12164_1055.32593074521",106.2650180207
"175","188","10552_900.611737037854",17.9766411037
"176","188","187",66.4258167903
"177","189","10044_857.216144775283",61.3895027538
"178","189","188",86.8084539127
"179","190","9625_820.607560957245",143.6916956674
"180","190","189",118.9107767317
"181","191","190",735.6481240071
"182","191","1306_69.1229985866774",127.855257304
"183","192","183",9.1764243484
"184","192","191",55.8479496193
"185","193","8642_726.95524706678",65.2987711473
"186","193","10615_905.360812841132",243.7043369216
"187","194","6750_557.511602698216",590.6238035496
"188","194","7454_611.780451461688",644.892652313
"189","195","193",713.4526313856
"190","195","194",18.6839546147
"191","196","195",54.615584897
"192","196","1363_72.5958558739771",179.0075962371
"193","197","192",4.0083481875
"194","197","196",12.176816161
"195","198","104",77.0321064741
"196","198","197",3.8542684822
"197","199","101",208.5107943106
"198","199","198",138.9137824088
