"","AncId","Desc","Branch.Length"
"156","178","6357_392.24846878908",165.9982971272
"157","179","177",166.7648358548
"158","179","178",182.7315448954
"159","180","6068_375.722016544962",390.4151988745
"160","180","179",58.211809096
"161","181","176",249.2053233363
"162","181","180",70.3846602482
"163","182","169",-47.8880949885
"164","182","181",-7.0455466249
"165","183","164",73.4803719097
"166","183","182",60.7503046482
"167","184","103",79.7431761491
"168","184","183",26.8044571624
"169","185","22102_1358.91935616484",279.778373936
"170","185","23272_1458.65774652034",379.5167642915
"171","186","185",883.8486908445
"172","186","7408_447.719049404466",252.4267580201
"173","187","186",260.9138287017
"174","187","918_38.1307042465177",103.7522415638
"175","188","19176_1139.84133014257",571.3242702031
"176","188","20288_1226.86024697182",658.3431870323
"177","189","29270_2145.80343865382",848.6024494745
"178","189","28865_2078.0117151283",780.8107259489
"179","190","189",432.9334279065
"180","190","16770_951.649867418129",87.3823061453
"181","191","188",258.2498515515
"182","191","190",554.0003528848
"183","192","191",73.140794423
"184","192","6194_383.539647548286",146.4132335833
"185","193","8580_515.176431033797",589.4900851612
"186","193","192",311.4400680924
"187","194","187",75.3728238568
"188","194","193",66.6807070467
"189","195","184",44.5697106197
"190","195","194",69.162407209
"191","196","22339_1374.77536785584",331.5302086362
"192","196","19557_1168.08106767749",124.8359084579
"193","197","196",193.6217302138
"194","197","16325_925.076748861118",75.4533198553
"195","198","14054_797.479260533799",79.068613466
"196","198","197",131.212781938
"197","199","195",54.5079662142
"198","199","198",983.075381665
