"","AncId","Desc","Branch.Length"
"84","142","4135_264.922260490461",32.736919767
"85","143","141",673.4673582781
"86","143","142",31.3283897297
"87","144","137",192.4609624705
"88","144","143",284.8955516058
"89","145","7455_450.382611747789",138.4657461684
"90","145","5933_367.765672414857",55.8488068354
"91","146","9116_545.288103377596",274.4894667271
"92","146","145",41.1182289289
"93","147","18391_1082.40608270459",18.8012091483
"94","147","22274_1368.89877475594",305.2939011996
"95","148","146",131.9930571356
"96","148","147",924.7992940414
"97","149","28922_2088.29239655086",830.7734894973
"98","149","20978_1279.15248066409",21.6335736105
"99","150","19416_1157.03888156223",57.188422737
"100","150","149",157.6684482283
"101","151","20756_1263.08637629",124.1584894879
"102","151","20620_1252.56968152909",113.641794727
"103","152","151",32.1907987821
"104","152","23776_1507.34161141818",400.6045233981
"105","153","150",423.2878331474
"106","153","152",430.1744623422
"107","154","4538_289.918526117696",85.7052318466
"108","154","153",472.3493314068
"109","155","148",184.7478768605
"110","155","154",250.1555916166
"111","156","19851_1194.56393571341",149.509822876
"112","156","25439_1683.85869732907",638.8045844916
"113","157","27688_1921.48083232707",679.8224147672
"114","157","20862_1272.36306744616",30.7046498863
"115","158","24803_1615.1923590938",526.466139538
"116","158","157",152.9321980041
"117","159","156",64.6628458543
"118","159","158",108.3349525727
"119","160","15125_855.689431598075",54.437763638
"120","160","159",179.139599023
"121","161","26450_1780.10209353291",49.4040486521
"122","161","26518_1784.78195479868",54.0839099179
"123","162","161",346.5273955667
"124","162","24069_1538.08440554923",153.9137562352
"125","163","10543_622.013143924472",45.7370850413
"126","163","162",807.8945904309
"127","164","160",458.7886091833
"128","164","163",233.8130001065
"129","165","6047_375.302652662649",184.5538393451
"130","165","3562_227.592594590161",36.8437812727
"131","166","164",232.7250032888
"132","166","165",81.0107578295
"133","167","28064_1973.14771451565",57.1211817835
"134","167","28721_2057.29011729778",141.2635845657
"135","168","167",737.1918225387
"136","168","20598_1250.7180994737",71.8833892803
"137","169","3189_203.928226384173",47.4296436407
"138","169","168",1022.33612745
"139","170","169",5.1414466376
"140","170","24919_1630.24806479712",1478.8909286913
"141","171","13757_782.699333436711",671.6902037921
"142","171","170",40.3480064613
"143","172","166",9.0313782188
"144","172","171",10.3024523754
"145","173","155",11.5215295356
"146","173","172",158.1705041503
"147","174","144",11.5806487876
"148","174","173",38.1554225185
"149","175","4877_310.008265690048",331.5441734899
"150","175","10888_641.396221364059",662.9321291639
"151","176","7635_462.804130469592",38.1111829129
"152","176","10550_622.238079037975",197.5451314813
"153","177","11942_690.265792459078",294.9319622668
"154","177","176",29.3591173644
"155","178","6967_422.444219259692",137.1942339867
"156","178","177",110.0838449193
"157","179","1297_71.4466647747299",25.6274240133
"158","179","2394_147.291809935967",101.4725691746
"159","180","178",265.6800237209
"160","180","179",26.2492792093
"161","181","4898_310.998801666182",95.945129257
"162","181","7372_445.101576281483",230.0479038723
"163","182","180",38.8920269637
"164","182","181",234.3757378207
"165","183","5261",36.2809004964
"166","183","2751",36.2809004964
"167","184","182",4.9137085284
"168","184","183",-11.0451265563
"169","185","14388_815.313307198715",222.0106815463
"170","185","10734_632.791188035795",39.4885623834
"171","186","5939_368.439910407626",132.4983301283
"172","186","185",357.3610453731
"173","187","23091_1442.62102058125",169.2819307798
"174","187","28533_2032.70629230814",759.3672025067
"175","188","187",260.3235093112
"176","188","18329_1077.71688583588",64.7013053456
"177","189","188",179.7077924246
"178","189","18490_1087.91852482386",254.6107367582
"179","190","189",516.7303749267
"180","190","10380_614.229021922121",297.6516087831
"181","191","11121_653.597918302695",22.9839782887
"182","191","22738_1406.04823702822",775.4342970142
"183","192","190",47.477374864
"184","192","191",361.5139017389
"185","193","186",68.8147098207
"186","193","192",101.9731678165
"187","194","2290_141.788918184813",201.1386770348
"188","194","193",226.4766293085
"189","195","184",26.7589583574
"190","195","194",-8.3550265525
"191","196","175",40.7857866566
"192","196","195",11.326962159
"193","197","174",48.6896654035
"194","197","196",81.9872203468
"195","198","134",-1.9752790412
"196","198","197",17.0991308783
"197","199","124",201.187016861
"198","199","198",151.4800118752
