AncId, Desc1, Desc2, Branch Length 1, Branch Length 2
175, 16891_1888.06014144986, 21237_2147.72949225566, 303.9555255896, 563.6248763954
176,   175, 11156_1420.29655210025, 246.9598401071, 83.1517763471
177, 16231_1842.09977082703, 16362_1850.76761455619, 161.5482626503, 170.2161063795
178,   177, 13334_1631.67290370168, 252.7622108174, 203.8836063424
179,   176,   178, 71.0056702476, 161.6501918537
180, 8643_1173.78913790226, 11333_1439.62233721907, 52.5031785231, 318.3363778399
181,   179,   180, 169.5214376642, 24.6682915378
182,   174,   181, 310.2055450657, 23.8523108589
183,   173,   182, 144.9673036252, 490.6175405380
184,   183, 18479_1987.37187457974, 13.9099281168, 1419.1339862520
185, 13122_1613.63691718355, 13087_1609.80814777188, 116.0520004182, 112.2232310065
186, 15335_1778.48223618529,   185, 383.3908500005, 102.4935305806
187, 8332_1138.20044715696,   186, 17.6506583653, 274.5415973932
188,   184,   187, 21.2739306545, 573.5858311184
189, 9320_1243.78748361823,   188, 976.3727772040, 279.5492512591
190, 6096_791.467446573442,   189, 706.2198528863, 182.1671127271
191,   164,   190, 8.2097292276, 197.9532042760
192, 4672_585.045432433495, 3928_454.904705069127, 154.5926379130, 24.4519105487
193, 21752_2184.44992369588, 9933_1298.84797464576, 1316.5443474212, 430.9423983711
194,   192,   193, 56.8005231047, 494.2533048589
195,   194, 4601_571.220646938394, 113.2734773397, 310.8418528623
196,   191,   195, 8.8843045564, 381.9687092213
197, 26980_2475.70491750114, 22034_2205.51304518075, 299.7577306586, 29.5658583382
198, 6402_844.359363947129,   197, 15.2561144969, 1346.8439373923
199,   196,   198, 371.7953327526, 1322.4884973480
