"","AncId","Desc","Branch.Length"
"69","135","18474_1086.53780524105",547.0862875087
"70","135","134",996.7647149602
"71","136","131",42.9154822641
"72","136","135",162.2364333172
"73","137","127",-20.602959177
"74","137","136",107.1337214744
"75","138","110",-0.664972908
"76","138","137",105.9095351184
"77","139","13310_759.077262663422",496.2875968747
"78","139","5192_327.951974129608",65.1623083409
"79","140","25374_1676.65803162324",338.4640537529
"80","140","22728_1405.20946361302",67.0154857426
"81","141","19502_1163.77776451968",40.3476839065
"82","141","140",214.7638972572
"83","142","141",180.9132432899
"84","142","19108_1134.24447711573",191.7276397924
"85","143","18019_1054.55730084005",184.148684788
"86","143","142",72.1082212713
"87","144","143",647.0390621074
"88","144","5069_321.935892515874",98.5663385712
"89","145","11669_678.132898432071",99.3660144515
"90","145","24896_1627.20408325761",1048.437199277
"91","146","6943_421.148363524664",145.5788139073
"92","146","145",303.1973343633
"93","147","144",150.5768764502
"94","147","146",202.7768721229
"95","148","21934_1347.22354180799",54.0225747671
"96","148","25710_1711.88348854676",418.6825215059
"97","149","148",914.5191833484
"98","149","16721_949.208755638885",570.5269719464
"99","150","4197_269.495950772762",62.4628174814
"100","150","149",171.6486504011
"101","151","1954_119.029334212151",136.7065451548
"102","151","150",224.710344234
"103","152","147",62.7309421713
"104","152","151",-27.7389462658
"105","153","21935_1347.39604060319",119.6259231571
"106","153","21566_1320.43872138301",92.6686039369
"107","154","22324_1374.13510741985",257.9273060977
"108","154","153",111.562316124
"109","155","154",364.7053566594
"110","155","15140_857.052789770129",105.5503451074
"111","156","10559_622.414394135286",60.0151908866
"112","156","155",189.103241414
"113","157","29827_2253.40469438575",102.6754900034
"114","157","30089_2303.79911576527",153.0699113829
"115","158","27268_1864.30771491562",134.1807712557
"116","158","157",420.6022607225
"117","159","158",497.8542399787
"118","159","26656_1798.69117838316",566.418474702
"119","160","156",447.9603989809
"120","160","159",1117.8338994133
"121","161","152",75.2635420618
"122","161","160",179.6406110065
"123","162","139",343.5124603653
"124","162","161",15.5209878379
"125","163","30531_2418.66822714492",529.3158680435
"126","163","30350_2371.36912234084",482.0167632394
"127","164","163",189.4635153896
"128","164","26871_1823.28583161955",123.3969879078
"129","165","164",1303.6589505141
"130","165","7259_439.802403672601",43.5725104749
"131","166","165",250.11109405
"132","166","4247_273.246782630648",127.127983483
"133","167","166",78.4444723056
"134","167","3026_192.929534718377",125.2552078763
"135","168","162",24.4550175847
"136","168","167",172.8521390034
"137","169","138",271.2585746694
"138","169","168",1.9089346857
"139","170","2959_188.266052120359",115.7133057481
"140","170","18322_1077.18906120945",1004.6363148371
"141","171","5765_358.961812618409",32.8110871594
"142","171","8154_490.055976507465",163.9052510484
"143","172","8119_487.919624787994",66.921749504
"144","172","9182_549.733134358047",128.7352590741
"145","173","172",63.1703154995
"146","173","9694_576.539816458718",218.7122566743
"147","174","171",106.3474283016
"148","174","173",138.0242626271
"149","175","174",71.7188062344
"150","175","6796_413.003067756138",264.9185768332
"151","176","13200_752.100746244696",438.6233772578
"152","176","9908_590.097482275976",276.6201132891
"153","177","175",304.4115325584
"154","177","176",469.8044106223
"155","178","170",209.8258482367
"156","178","177",-19.0539397711
"157","179","169",68.7399900084
"158","179","178",38.553634991
"159","180","3489_223.352577962456",54.9573950822
"160","180","6951_421.48464871639",253.0894658361
"161","181","180",76.1834278653
"162","181","7078_428.822988739325",336.6112337244
"163","182","181",228.9287629551
"164","182","1653_96.2525878106446",232.9695957508
"165","183","855_32.103802750676",200.3459807472
"166","183","182",31.5251700563
"167","184","11151_655.570312715505",237.4832481932
"168","184","19093_1131.56005158528",713.472987063
"169","185","8182_492.767739564444",158.9337767267
"170","185","184",84.2531016845
"171","186","4907_311.658318000051",58.6663474534
"172","186","185",80.8419922912
"173","187","4999_317.780684147709",121.5864698201
"174","187","186",56.797756219
"175","188","4945_315.169599829953",162.3381025864
"176","188","187",43.3627170841
"177","189","6968_422.444219259692",30.4781310738
"178","189","6967_422.444219259692",30.4781310738
"179","190","188",54.9425449758
"180","190","189",294.0771359181
"181","191","183",96.6610109409
"182","191","190",362.7921412052
"183","192","179",146.5030360086
"184","192","191",57.4265839266
"185","193","102",523.4541854603
"186","193","192",284.5975721331
"187","194","26429_1778.91243236923",133.0511037194
"188","194","28421_2022.24363533972",376.3823066899
"189","195","194",173.4431452654
"190","195","28309_2006.36050327896",533.9423198945
"191","196","195",553.7103960618
"192","196","19303_1147.6836765674",228.9758892448
"193","197","196",343.0482179821
"194","197","11006_648.432477741787",72.7729084012
"195","198","197",98.7817080053
"196","198","8977_537.130881923998",60.2530205887
"197","199","193",127.3448827912
"198","199","198",1211.1500891236
