"","AncId","Desc","Branch.Length"
"130","165","164",107.8003776175
"131","166","160",406.5946626859
"132","166","165",210.4820430817
"133","167","147",232.0504073307
"134","167","166",190.478423776
"135","168","167",147.5121007391
"136","168","6113_524.939169886009",296.4660094922
"137","169","4984_436.076761313224",18.254495662
"138","169","14468_1248.75153679421",830.929271143
"139","170","3302_292.354720275529",37.0268578156
"140","170","169",162.4944031914
"141","171","5611_485.592900354444",317.3283985022
"142","171","170",87.0633606077
"143","172","10828_946.537690254276",129.1083504254
"144","172","10334_903.947955441782",86.5186156129
"145","173","30644_2230.27611334228",145.6668366904
"146","173","30768_2238.76565061382",154.1563739619
"147","174","173",657.9332947221
"148","174","17773_1469.73560503903",43.0596231092
"149","175","16907_1418.28531853079",46.9084090738
"150","175","174",55.2990724727
"151","176","31175_2266.79502078216",180.3398352748
"152","176","34657_2529.4716020238",443.0164165164
"153","177","31755_2307.84862003158",139.8788455961
"154","177","34125_2494.63357408038",326.6637996449
"155","178","177",102.0768489292
"156","178","34171_2497.6964090404",431.8034835341
"157","179","178",117.6191445344
"158","179","32653_2371.0832263061",422.8094453343
"159","180","176",433.2576701837
"160","180","179",295.0762656482
"161","181","25075_1910.8915803339",87.6864773773
"162","181","26504_1984.94166318191",161.7365602253
"163","182","180",75.2527517796
"164","182","181",245.2603394125
"165","183","182",421.5766540245
"166","183","16934_1420.41617947438",264.0480699548
"167","184","175",286.9440051279
"168","184","183",71.9352051904
"169","185","184",104.227779571
"170","185","13889_1200.28761327269",220.0824885145
"171","186","11006_962.38345208195",171.4594627353
"172","186","185",189.2811354115
"173","187","172",515.7268741412
"174","187","186",489.221523659
"175","188","171",44.5745689269
"176","188","187",178.0125327624
"177","189","10736_939.831753844352",119.767005734
"178","189","16238_1372.90749224608",552.8427441357
"179","190","16946_1421.18157017691",397.3437033234
"180","190","18750_1533.0844025353",509.2465356818
"181","191","19348_1573.52644575881",611.282176455
"182","191","190",61.5935975497
"183","192","189",93.5136707341
"184","192","191",235.6931919276
"185","193","12789_1112.66407760272",553.110048373
"186","193","192",166.9970481465
"187","194","193",438.3116679247
"188","194","2056_163.276512808702",42.0341515037
"189","195","188",132.7879444071
"190","195","194",130.3403727868
"191","196","168",258.0427033462
"192","196","195",20.4715314706
"193","197","145",10.2583688086
"194","197","196",59.5354201782
"195","198","109",212.1800351515
"196","198","197",10.4212167211
"197","199","12886_1120.72506476617",1286.2149728403
"198","199","198",65.9637282225
