# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Thu Nov 24 15:33:41 GMT 2022 [seed=1669304002729]
# -window -working -options
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	constant.popSize	kappa	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
2846000	-18924.828713028714	-1130.5829561147757	-17794.245756913937	1563.639978777138	973.684199614102	14212.263706207092	804.1333544946295	1.1624597216295511	5.368621166763023E-7	5.368621166763023E-7	-17794.245756913937	0.0	-1133.7893609525315
2847000	-18929.182796385867	-1135.6756417882912	-17793.507154597577	1509.6404522773194	1027.6837261139206	14502.504276152453	755.4336086925715	1.245371736109045	5.973046109712744E-7	5.973046109712746E-7	-17793.507154597577	0.0	-1138.8672933834848
2848000	-18921.986622729986	-1132.6927387165697	-17789.293884013416	1588.8345065668987	948.4896718243413	14526.61537763492	732.6325898766039	1.3926911466059662	5.489392057930962E-7	5.48939205793096E-7	-17789.293884013416	0.0	-1135.8988254807105
2849000	-18917.24018526106	-1124.892479153144	-17792.347706107917	1653.0783710448334	884.2458073464065	14082.388932743272	806.7387456412722	1.3235336599459633	5.756127789292448E-7	5.756127789292444E-7	-17792.347706107917	0.0	-1127.9911291344713
2850000	-18921.384829976843	-1128.7143062894506	-17792.670523687393	1533.3258854597912	1003.9982929314488	14040.252427054553	709.6700728276389	0.9366536297747343	5.833282961147587E-7	5.833282961147585E-7	-17792.670523687393	0.0	-1132.0811572672976
2851000	-18937.54722642997	-1141.9328098346466	-17795.614416595326	1462.0767015794827	1075.2474768117572	14484.465736864253	723.7938334499813	1.1761072429205761	5.677398998463434E-7	5.677398998463431E-7	-17795.614416595326	0.0	-1145.2200345577874
2852000	-18936.17915987222	-1137.8945366913545	-17798.284623180865	2085.0990361450667	452.22514224617316	15727.437224601092	766.6149585921225	0.6949480949757493	4.666916175224798E-7	4.666916175224796E-7	-17798.284623180865	0.0	-1141.419775613582
2853000	-18936.5281008869	-1136.697787916229	-17799.83031297067	1354.5188024194836	1182.8053759717563	13835.348387882126	850.6028245689747	1.4798928222119034	6.851998626760722E-7	6.851998626760714E-7	-17799.83031297067	0.0	-1139.581910327795
2854000	-18934.75774862772	-1129.3351771495647	-17805.422571478153	1753.3448470084988	783.9793313827411	14414.582772739004	879.2504541382077	0.7224692219622862	6.426116982959573E-7	6.426116982959573E-7	-17805.422571478153	0.0	-1132.512470008236
2855000	-18924.964497918292	-1132.940446272359	-17792.024051645934	1831.7908084218848	705.5333699693551	14749.183045116273	660.2412937732859	1.0282215803522945	5.461485389050506E-7	5.461485389050505E-7	-17792.024051645934	0.0	-1136.4047306433956
2856000	-18941.638577290232	-1144.7373118620644	-17796.90126542817	1803.1139610756752	734.2102173155647	15077.829841631024	710.6804232728155	1.1524351273440272	4.3534152096654886E-7	4.353415209665491E-7	-17796.90126542817	0.0	-1148.2066187210446
2857000	-18932.244632644026	-1130.6922627240144	-17801.552369920013	1593.7420118335847	943.5821665576552	14551.87562461695	793.5967784856671	1.4672021265688577	5.022337376396471E-7	5.022337376396471E-7	-17801.552369920013	0.0	-1133.8337327368645
2858000	-18934.88770798543	-1130.769376836605	-17804.118331148824	1664.7267652871417	872.5974131040982	14439.635944963726	858.6846109322601	1.4672021265688577	5.649961248248224E-7	5.649961248248224E-7	-17804.118331148824	0.0	-1133.7684226439746
2859000	-18926.410552414676	-1131.356930792249	-17795.05362162243	1628.8426781528847	908.4815002383552	14322.742644443755	744.4025704702349	0.7136997162078654	4.825289517554137E-7	4.82528951755414E-7	-17795.05362162243	0.0	-1134.8449252540172
2860000	-18920.177131302575	-1124.3780578251283	-17795.799073477447	1781.8979001991897	755.4262781920502	14199.808803615439	793.4229172865039	1.1125337645529187	5.785045888489842E-7	5.785045888489843E-7	-17795.799073477447	0.0	-1127.5789118140935
2861000	-18938.536514043415	-1140.34518755153	-17798.191326491884	1662.9727769033152	874.3514014879247	15109.102531812612	714.0340886433042	0.8236909232615256	5.734071810856222E-7	5.734071810856218E-7	-17798.191326491884	0.0	-1143.7862943859438
2862000	-18944.420614596103	-1149.7768964550278	-17794.643718141077	1715.0662655684564	822.2579128227835	15778.223956210506	813.8768136516729	1.2170370135141362	5.115210439620459E-7	5.11521043962046E-7	-17794.643718141077	0.0	-1153.025644402354
2863000	-18951.475106148602	-1160.0164416461068	-17791.458664502494	1555.611555220051	981.7126231711889	15643.90247843887	765.6491686803583	0.8669271004486507	4.949632957363561E-7	4.949632957363561E-7	-17791.458664502494	0.0	-1163.4667194807505
2864000	-18950.762303117197	-1156.5591977125814	-17794.203105404617	1908.7264156005788	628.5977627906611	16353.341539315608	974.2583021518902	1.0064363985273908	4.803506114192094E-7	4.803506114192094E-7	-17794.203105404617	0.0	-1159.7583645765596
2865000	-18949.447014708272	-1156.7398122642176	-17792.707202444053	1440.626653869021	1096.6975245222188	15807.291158195614	861.8490678350571	1.0064363985273908	5.175207509246893E-7	5.175207509246895E-7	-17792.707202444053	0.0	-1160.0070030215243
2866000	-18954.630596602932	-1165.9703271120943	-17788.660269490836	1913.3749681252052	623.9492102660347	16641.53257121791	912.7077291412572	1.0064363985273908	4.3763833173509085E-7	4.3763833173509064E-7	-17788.660269490836	0.0	-1169.290623456923
2867000	-18947.459328540408	-1161.112554816214	-17786.346773724195	1595.446835188945	941.8773432022949	15767.499688145908	947.9404287217557	0.9404267195234086	4.809401919861182E-7	4.809401919861184E-7	-17786.346773724195	0.0	-1164.3437519439865
2868000	-18935.740757348598	-1146.9008948630924	-17788.839862485507	1618.1914504335307	919.1327279577092	15020.345899265789	867.6374342700176	1.0260352983836813	6.016580611618333E-7	6.01658061161833E-7	-17788.839862485507	0.0	-1150.052541388357
2869000	-18927.486169029307	-1140.3851514823332	-17787.101017546975	1597.6474414021259	939.676736989114	14775.048877624387	831.1691309076554	1.109307347217257	4.7163035163729605E-7	4.716303516372962E-7	-17787.101017546975	0.0	-1143.6639970742035
2870000	-18954.741687490336	-1160.9874617544112	-17793.754225735924	1868.509497512053	668.8146808791869	16409.93432821586	945.3661189540775	1.3346909184157598	4.3914782647738773E-7	4.391478264773879E-7	-17793.754225735924	0.0	-1164.135668903181
2871000	-18953.15359529591	-1165.1550038379662	-17787.998591457945	1783.039366220527	754.2848121707129	16620.88754505329	984.3232472282207	1.1761328736650882	4.925799146844729E-7	4.925799146844735E-7	-17787.998591457945	0.0	-1168.2746020539205
2872000	-18943.865928935145	-1147.066978706508	-17796.798950228636	1942.5639599519704	594.7602184392695	16105.530646142803	867.7506508767949	1.263716632123595	5.374849669380174E-7	5.374849669380172E-7	-17796.798950228636	0.0	-1150.217821299967
2873000	-18951.1850977435	-1159.9128557787446	-17791.272241964754	1825.6258359712149	711.698342420025	16748.296858834834	878.6142244692608	0.8164978569629178	4.974821984223594E-7	4.974821984223595E-7	-17791.272241964754	0.0	-1163.2714410112744
2874000	-18949.02579718151	-1153.2543820933017	-17795.77141508821	1578.913549350728	958.4106290405118	15492.446085872978	927.3116157317363	0.8244907185491075	4.5650024183454945E-7	4.56500241834549E-7	-17795.77141508821	0.0	-1156.5620231292235
2875000	-18952.133118361093	-1155.919062129265	-17796.214056231827	1573.9606218325193	963.3635565587206	15674.24549083963	960.6613333726061	1.2572292545927417	4.565664681329293E-7	4.5656646813292956E-7	-17796.214056231827	0.0	-1159.0403140356939
2876000	-18923.915883806163	-1128.7261114770063	-17795.189772329155	1488.3276560749719	1048.996522316268	14542.396949782173	693.5737275330762	1.2203421281633147	5.475614562019894E-7	5.47561456201989E-7	-17795.189772329155	0.0	-1132.0587751157288
2877000	-18926.08189851367	-1145.5845693120534	-17780.497329201615	1460.417337541638	1076.9068408496018	14874.942947476578	930.8013987989309	0.9364224582662138	4.987001012316126E-7	4.98700101231612E-7	-17780.497329201615	0.0	-1148.788272458817
2878000	-18932.438466707295	-1136.3388676678117	-17796.099599039484	1616.0313321916765	921.2928461995634	15047.032456674076	783.6194635189518	0.9915641297228701	6.072668118342526E-7	6.072668118342526E-7	-17796.099599039484	0.0	-1139.601003209863
2879000	-18950.29003605817	-1153.8633764386907	-17796.42665961948	1593.7298960872783	943.5942823039616	15457.98093617955	1008.302292574277	0.7736623813660837	5.592915798965585E-7	5.592915798965587E-7	-17796.42665961948	0.0	-1156.9968083152837
2880000	-18960.925895425476	-1165.2770879062805	-17795.648807519196	2343.0554660255907	194.2687123656492	18016.168764140242	914.6814437417078	0.9209702871413152	4.59125731489792E-7	4.591257314897919E-7	-17795.648807519196	0.0	-1168.6397456553545
2881000	-18956.671199104545	-1158.141568023792	-17798.529631080753	2438.3374158409124	98.98676255032751	17801.631817172376	958.0254775333713	0.7814956634071097	3.836913044918079E-7	3.836913044918078E-7	-17798.529631080753	0.0	-1161.5849580649008
2882000	-18949.46057112835	-1156.6551722533322	-17792.805398875018	2615.3563143360307	-78.03213594479075	18179.10008467797	956.4303378098614	1.0573462212384415	3.871985040506238E-7	3.87198504050624E-7	-17792.805398875018	0.0	-1160.0155870462934
2883000	-18962.898147016083	-1159.6845134704765	-17803.213633545605	2512.8874895538033	24.436688837436577	18146.447755007204	870.3446020259046	0.7104257188063199	5.075878738598975E-7	5.07587873859897E-7	-17803.213633545605	0.0	-1163.1075554640984
2884000	-18930.088362134073	-1139.755609474084	-17790.33275265999	1315.378355585165	1221.9458228060748	13859.236907841914	891.319357834502	1.175262811626852	5.793662052269766E-7	5.793662052269767E-7	-17790.33275265999	0.0	-1142.8029667141027
2885000	-18940.761814770838	-1137.6384294768495	-17803.123385293988	1643.1449423596614	894.1792360315785	14199.766204213991	748.4803944644005	1.175262811626852	5.886648070115064E-7	5.886648070115061E-7	-17803.123385293988	0.0	-1140.8642908608372
2886000	-18929.502238762416	-1133.4715238390158	-17796.0307149234	1136.3972901758793	1400.9268882153606	13095.103446888219	712.7556752602896	1.175262811626852	6.052983442409078E-7	6.052983442409072E-7	-17796.0307149234	0.0	-1136.692298173177
2887000	-18935.463090683308	-1134.5632208717864	-17800.89986981152	1800.3530501949688	736.9711281962711	14456.372039348113	809.9996191259019	1.2595871103095886	5.587268428010878E-7	5.587268428010885E-7	-17800.89986981152	0.0	-1137.7117849261915
2888000	-18938.285338596143	-1140.5887280654747	-17797.696610530667	1484.764920558533	1052.5592578327069	14304.243093391537	724.8014308088248	0.8612216558969733	5.48640334340288E-7	5.486403343402885E-7	-17797.696610530667	0.0	-1143.9992449151125
2889000	-18935.05045697514	-1135.5150178789952	-17799.535439096144	1284.966482963294	1252.3576954279458	13676.154014756155	863.4946934592307	0.8366182326335352	5.902785519833177E-7	5.90278551983318E-7	-17799.535439096144	0.0	-1138.6985869197854
2890000	-18946.5683888373	-1146.6721942837041	-17799.896194553596	2187.4432810825433	349.8808973086966	16068.21744012822	760.7077017862524	1.1922972160076637	4.995999794623243E-7	4.995999794623244E-7	-17799.896194553596	0.0	-1150.0192822062977
2891000	-18941.422836310667	-1138.56071846566	-17802.86211784501	1087.9775524796228	1449.3466259116171	13074.787339945004	920.3932972820335	1.2479560870790276	6.913998373623079E-7	6.913998373623078E-7	-17802.86211784501	0.0	-1141.42848126725
2892000	-18932.08374585965	-1137.2980955632954	-17794.785650296355	1345.238363183633	1192.0858152076069	13219.978610716671	848.3056409807057	0.8339243468859767	6.738609712948138E-7	6.738609712948135E-7	-17794.785650296355	0.0	-1140.4161883004554
2893000	-18931.9083882609	-1135.9450140368294	-17795.963374224073	1048.7289104481988	1488.595267943041	12839.89784107852	736.4176716840512	1.4043494724913352	6.124767053927058E-7	6.124767053927062E-7	-17795.963374224073	0.0	-1139.0247930904495
2894000	-18928.492720028047	-1128.468802800949	-17800.0239172271	1719.3093816772987	818.0147967139412	14232.081055352644	753.371408408281	0.8230958189110928	5.237194695728747E-7	5.237194695728752E-7	-17800.0239172271	0.0	-1131.8730829322262
2895000	-18925.953788310715	-1126.6785908402258	-17799.275197470488	1659.843086712891	877.481091678349	13960.74235052323	728.2586390102754	1.147387103864262	5.427902135063532E-7	5.427902135063531E-7	-17799.275197470488	0.0	-1129.975639246679
2896000	-18937.938538612358	-1134.2756685132274	-17803.66287009913	1485.5591691687332	1051.7650092225067	14023.52940852946	842.6299220506432	1.0383134517615453	4.761493771400946E-7	4.761493771400947E-7	-17803.66287009913	0.0	-1137.5370418467448
2897000	-18918.51031847901	-1126.4807341436867	-17792.029584335323	1217.438162499381	1319.886015891859	13430.610970718146	697.1357563617626	0.9645160249780297	6.448856140350858E-7	6.448856140350859E-7	-17792.029584335323	0.0	-1129.7829767601281
2898000	-18916.334089441436	-1119.6830707273962	-17796.65101871404	1484.1794492340534	1053.1447291571865	13799.003968037858	681.3567980195145	0.9645160249780297	6.225467708423931E-7	6.225467708423931E-7	-17796.65101871404	0.0	-1123.039435144015
2899000	-18905.453957311165	-1119.3936812514407	-17786.060276059725	1300.3748850026338	1236.949293388606	12989.126815894353	741.6097240306686	0.9324315930304693	6.704958166067855E-7	6.704958166067856E-7	-17786.060276059725	0.0	-1122.6088793033496
2900000	-18918.187899474644	-1126.7680376794965	-17791.419861795148	1666.5449506487973	870.7792277424426	14528.963921857983	669.4099567535437	1.1894462723213288	5.32940891493947E-7	5.329408914939467E-7	-17791.419861795148	0.0	-1130.1617412808278
2901000	-18932.38328439456	-1127.6853918192176	-17804.697892575343	1844.6370111681158	692.6871672231241	15160.997537963487	723.3893916536654	1.1776352190611008	3.775353933131626E-7	3.7753539331316237E-7	-17804.697892575343	0.0	-1131.2018965985171
2902000	-18929.955673285254	-1138.723949212936	-17791.231724072317	1990.279223401594	547.0449549896459	15736.671358638454	704.6061027317293	1.1150379781591253	5.127954734084647E-7	5.127954734084643E-7	-17791.231724072317	0.0	-1142.1543684644323
2903000	-18923.441177236535	-1129.9856835895193	-17793.455493647016	1757.2041080676513	780.1200703235886	15156.784633172094	786.4183195851807	1.0985939528221058	5.478266743529372E-7	5.478266743529371E-7	-17793.455493647016	0.0	-1133.2605190185545
2904000	-18926.630407418903	-1126.9434732060304	-17799.686934212874	1952.6021679314083	584.7220104598316	14854.700862169384	676.5336719166517	0.6903256886672706	5.746239972281537E-7	5.746239972281534E-7	-17799.686934212874	0.0	-1130.4607836753917
2905000	-18926.925321793424	-1119.9151705033134	-17807.01015129011	1368.4132128941785	1168.9109654970614	13566.44585013332	780.0392652856731	1.2935835763102845	5.572042666810269E-7	5.572042666810274E-7	-17807.01015129011	0.0	-1123.0577902139664
2906000	-18924.80995229368	-1122.508823890535	-17802.301128403145	1601.9169297824833	935.4072486087566	13609.72218150372	709.281401808433	1.008000815015995	6.091376493079116E-7	6.091376493079114E-7	-17802.301128403145	0.0	-1125.8138257940489
2907000	-18925.78855488077	-1130.4045732643162	-17795.383981616455	1742.7625154900816	794.5616629011583	14314.156405306101	750.1099201750059	0.8572077425850644	6.2363319054812E-7	6.236331905481197E-7	-17795.383981616455	0.0	-1133.7172040606163
2908000	-18927.937292932664	-1126.5356490686102	-17801.401643864054	1502.7364949267017	1034.5876834645383	14081.208991793672	784.230760735153	1.2032298843174358	5.433821152383889E-7	5.433821152383893E-7	-17801.401643864054	0.0	-1129.7403154716742
2909000	-18927.77227764608	-1123.6354324770873	-17804.136845168992	2255.7915600997508	281.53261829148914	15204.06462551076	788.2370340742908	0.6882275387826918	4.5999530785874007E-7	4.5999530785873986E-7	-17804.136845168992	0.0	-1127.124712313151
2910000	-18943.044432688883	-1145.9670509889822	-17797.0773816999	1792.4371051430232	744.8870732482167	15197.76093992264	814.5166247352664	1.607285562217059	5.37078293185382E-7	5.370782931853819E-7	-17797.0773816999	0.0	-1149.0119602868274
2911000	-18941.939260529216	-1154.374497121094	-17787.56476340812	1483.8157507509927	1053.5084276402472	15000.42120445524	760.5386055317832	1.191427421476219	4.941539191965925E-7	4.941539191965926E-7	-17787.56476340812	0.0	-1157.6938650788372
2912000	-18952.66402629708	-1152.912200472261	-17799.75182582482	1603.051178082182	934.2730003090578	15207.158453488033	966.6150737764857	1.0110797303950463	5.818456894525419E-7	5.818456894525415E-7	-17799.75182582482	0.0	-1155.9843903057167
2913000	-18943.25623188429	-1151.341148422026	-17791.915083462263	1356.671480762971	1180.652697628269	14669.298691504784	929.8248898678918	1.1847742961168646	6.052139672015965E-7	6.052139672015962E-7	-17791.915083462263	0.0	-1154.3481867954483
2914000	-18940.064734830237	-1142.3841089049795	-17797.68062592526	1445.2490882967331	1092.0750900945068	14469.820882675012	868.163475969553	1.224182334328075	4.707777776739788E-7	4.7077777767397874E-7	-17797.68062592526	0.0	-1145.5649088812793
2915000	-18932.185274796062	-1134.1925522215902	-17797.992722574472	1481.087859669162	1056.2363187220778	13986.819274947493	807.8016241889071	1.1905854326499592	5.977152164473697E-7	5.977152164473696E-7	-17797.992722574472	0.0	-1137.3209013920239
2916000	-18926.249357702265	-1128.795818224204	-17797.45353947806	1408.9639540740227	1128.3602243172172	13790.01712428032	811.156630219306	0.9819111547218314	6.016715339311216E-7	6.016715339311217E-7	-17797.45353947806	0.0	-1131.9887051267558
2917000	-18930.71288388528	-1131.0478613093585	-17799.665022575922	2185.645710205187	351.6784681860531	15341.508542932468	780.7342707047603	0.969569309354678	5.615912429844058E-7	5.61591242984406E-7	-17799.665022575922	0.0	-1134.370787858794
2918000	-18933.82113161432	-1137.341002001708	-17796.480129612613	2039.4993944090033	497.82478398223657	15447.225743390285	880.6348924078983	0.7456057122329218	5.076969584516066E-7	5.076969584516066E-7	-17796.480129612613	0.0	-1140.6654567782239
2919000	-18940.630831921786	-1144.6677214640729	-17795.963110457713	1774.6667828145016	762.6573955767383	15320.577578501148	838.5760096116417	0.9520508437658224	5.320712409345955E-7	5.32071240934595E-7	-17795.963110457713	0.0	-1147.9520545100859
2920000	-18956.742890841335	-1157.007110135313	-17799.73578070602	1926.4920271541607	610.8321512370792	15887.53228927937	1045.2182595280835	0.9079806929869324	5.378448649511285E-7	5.378448649511285E-7	-17799.73578070602	0.0	-1160.0983995597217
2921000	-18943.41103634964	-1153.6635539669778	-17789.747482382663	1513.8204152929668	1023.5037630982731	15048.630003549873	994.5163653505922	1.5134465297371649	4.989958476735294E-7	4.989958476735297E-7	-17789.747482382663	0.0	-1156.5800661281357
2922000	-18946.665806582954	-1147.6687592089713	-17798.99704737398	1675.457283355224	861.8668950360159	15133.438581881208	804.9366138894633	0.9295915459387333	5.814048502553515E-7	5.814048502553516E-7	-17798.99704737398	0.0	-1150.9505681201892
2923000	-18947.530092018977	-1146.5711390826318	-17800.958952936344	2001.9610714230284	535.3631069682115	15569.167040465043	905.4971560300417	0.9898661046018778	4.914076713348496E-7	4.914076713348495E-7	-17800.958952936344	0.0	-1149.8137104908894
2924000	-18943.784159944647	-1141.7252230526924	-17802.058936891954	1701.9249439602825	835.3992344309574	14857.239468351016	842.4857724368642	0.7511523293326953	4.97727335219649E-7	4.977273352196488E-7	-17802.058936891954	0.0	-1145.0835636299314
2925000	-18957.177194160286	-1170.5482553257252	-17786.62893883456	1901.0239556631454	636.3002227280945	16186.714124185755	936.8364271853742	0.978045764414729	4.891325727429767E-7	4.891325727429771E-7	-17786.62893883456	0.0	-1173.7825052064115
2926000	-18954.885430741124	-1160.179939149604	-17794.70549159152	1656.6979405781797	880.6262378130602	15691.671629447494	963.804768752755	1.159965941175464	5.595233280938338E-7	5.595233280938339E-7	-17794.70549159152	0.0	-1163.2338895497992
2927000	-18963.242785237788	-1160.7240352126394	-17802.51875002515	1725.0402026841136	812.2839757071263	15332.271990252999	868.3447318760651	1.410929546320629	6.002422931536941E-7	6.002422931536943E-7	-17802.51875002515	0.0	-1163.7337682698726
2928000	-18948.20144675733	-1150.3214947724246	-17797.87995198491	1461.5771884232777	1075.7469899679622	14437.439902221666	773.2414909960521	0.9711858343220706	5.496762710545608E-7	5.496762710545607E-7	-17797.87995198491	0.0	-1153.634530571952
2929000	-18936.95012689725	-1143.5524671535486	-17793.3976597437	1538.644806632414	998.6793717588259	14328.135043590213	872.0703074169041	1.0590280163191605	4.944033390499543E-7	4.944033390499539E-7	-17793.3976597437	0.0	-1146.763314381972
2930000	-18939.25312100076	-1144.1209778200978	-17795.13214318066	1273.2840167969714	1264.0401615942685	14103.395984488097	879.1451115617485	0.8680240607388937	4.43569577687123E-7	4.4356957768712334E-7	-17795.13214318066	0.0	-1147.437158552588
2931000	-18949.52517792236	-1150.374462574856	-17799.150715347507	1915.0124701709785	622.3117082202614	16106.49537745404	918.8500791915999	1.181569170898106	4.836409404505206E-7	4.836409404505206E-7	-17799.150715347507	0.0	-1153.5545819429904
2932000	-18957.04918260543	-1147.7393137472786	-17809.309868858152	1798.6795928041531	738.6445855870868	15903.148407581408	770.5149047205028	1.338165226166276	4.840911176250176E-7	4.840911176250178E-7	-17809.309868858152	0.0	-1151.0257201675765
2933000	-18934.320251370744	-1138.7875527791393	-17795.532698591604	1658.2134220262735	879.1107563649664	14945.296760113371	700.5998332194679	1.5883533035265431	5.541658193321996E-7	5.541658193321998E-7	-17795.532698591604	0.0	-1141.9667838297298
2934000	-18936.50279935987	-1143.969516402949	-17792.53328295692	1628.5482190448254	908.7759593464145	15231.012258970411	833.5349100366383	1.3395150117225827	4.866878789044257E-7	4.866878789044261E-7	-17792.53328295692	0.0	-1147.1527741684529
2935000	-18943.870255454083	-1150.752772734292	-17793.11748271979	1864.0758276397198	673.2483507515201	16021.85884099599	913.526304856486	1.120731765132093	5.007298475907961E-7	5.007298475907957E-7	-17793.11748271979	0.0	-1153.942254235057
2936000	-18949.92614930565	-1149.7474366944402	-17800.17871261121	1520.6014272840846	1016.7227511071553	15529.724354614838	830.9449991510872	1.120731765132093	4.947496510912285E-7	4.947496510912284E-7	-17800.17871261121	0.0	-1153.022414442385
2937000	-18936.874034917073	-1135.1556224378414	-17801.718412479233	1668.301329197068	869.0228491941718	14886.074086772971	816.9078204521836	1.180962285448558	5.652095751916456E-7	5.65209575191646E-7	-17801.718412479233	0.0	-1138.3356291060766
2938000	-18947.38357789059	-1140.591980325816	-17806.791597564774	2313.5003070463486	223.82387134489136	16140.88301805875	843.281382514554	1.2992821359292108	4.572879670081239E-7	4.572879670081238E-7	-17806.791597564774	0.0	-1143.8401963230413
2939000	-18942.087030319395	-1145.2390830880697	-17796.847947231327	1794.5916603321887	742.7325180590512	15450.751075606968	877.279477724141	1.0851678538145026	6.520733424639302E-7	6.520733424639298E-7	-17796.847947231327	0.0	-1148.330434002176
2940000	-18932.468393372732	-1138.7974894325264	-17793.670903940205	1797.2036752931388	740.1205030981012	14928.01384970776	788.298007746062	0.7877215542985279	4.4359895973644487E-7	4.4359895973644487E-7	-17793.670903940205	0.0	-1142.2738946535624
2941000	-18947.169266230238	-1157.8513704801958	-17789.317895750042	1895.5410246446506	641.7831537465893	16073.041897940446	967.1770003082553	0.8247763267115	5.386539702740469E-7	5.386539702740469E-7	-17789.317895750042	0.0	-1161.0509055869948
2942000	-18958.24151023823	-1157.4619903637044	-17800.779519874526	1832.2546505656019	705.069527825638	16003.80616670769	1127.1812455832976	0.8247763267115	5.386238741427573E-7	5.386238741427573E-7	-17800.779519874526	0.0	-1160.5063389439536
2943000	-18953.136215577702	-1152.7235715776756	-17800.412644000025	2176.0277620590396	361.29641633220035	16480.964951025748	916.8487796347788	0.7442044179920102	5.368338976610342E-7	5.36833897661034E-7	-17800.412644000025	0.0	-1156.011530873875
2944000	-18927.27396781264	-1129.1428557243698	-17798.13111208827	1163.9760362370803	1373.3481421541596	13204.496844757901	690.5849338015663	1.6314071270590857	5.459980924461738E-7	5.45998092446174E-7	-17798.13111208827	0.0	-1132.2652847921272
2945000	-18931.211773010225	-1129.5774300128242	-17801.6343429974	1402.9576599753968	1134.366518415843	13744.229957336787	781.7770858349008	1.6314071270590857	6.824368784492162E-7	6.824368784492157E-7	-17801.6343429974	0.0	-1132.4821620164657
2946000	-18919.82993417505	-1123.7575240853953	-17796.072410089655	1420.7663519682771	1116.5578264229628	13353.50522125494	736.6353544870799	1.0548134570928933	6.5728605021869E-7	6.572860502186902E-7	-17796.072410089655	0.0	-1126.9594250612774
2947000	-18921.588427285405	-1123.5470731288099	-17798.041354156594	1709.0866645554056	828.2375138358343	13768.309984336453	726.42559373773	0.8869083442939547	5.327822869664011E-7	5.327822869664017E-7	-17798.041354156594	0.0	-1126.943389298491
2948000	-18915.645415373518	-1124.3449873105037	-17791.300428063012	1637.4588732642017	899.8653051270383	13871.729160174269	756.309782110778	1.2760416258789595	6.060958529164918E-7	6.060958529164921E-7	-17791.300428063012	0.0	-1127.493830452813
2949000	-18932.65683270747	-1127.6229942947011	-17805.03383841277	1707.605949163477	829.718229227763	14190.433194320896	620.23894648436	1.2625002960837408	4.152192048888894E-7	4.152192048888891E-7	-17805.03383841277	0.0	-1131.1786412007311
2950000	-18916.126966047665	-1123.0440631386018	-17793.082902909064	1393.9892478215786	1143.3349305696613	13480.779746041058	713.2701820481345	1.0163082689982155	7.164211483752772E-7	7.164211483752772E-7	-17793.082902909064	0.0	-1126.2531994891435
2951000	-18922.201392501724	-1123.9634078389452	-17798.237984662777	1922.5157036243102	614.8084747669297	14362.401164864184	757.4475617885591	0.7700342603293427	5.934699715833627E-7	5.934699715833632E-7	-17798.237984662777	0.0	-1127.3175300249393
2952000	-18904.50356304353	-1113.2673235744764	-17791.236239469054	1520.2077960025695	1017.1163823886704	13206.438794466698	645.1133003875327	1.0519192943007794	7.428531275866647E-7	7.42853127586665E-7	-17791.236239469054	0.0	-1116.5352120252637
2953000	-18918.447781248284	-1129.4441703880912	-17789.003610860193	1638.47668918284	898.8474892084	14041.001487512034	743.9675095182558	1.0066914138429761	5.751183701441552E-7	5.751183701441553E-7	-17789.003610860193	0.0	-1132.7464491220562
2954000	-18914.471062828517	-1120.8583803218053	-17793.61268250671	1572.7176732855044	964.6065051057356	14044.600499262986	711.4717848658148	1.069093237672889	5.93250980632118E-7	5.932509806321176E-7	-17793.61268250671	0.0	-1124.166606066381
2955000	-18904.70479867374	-1110.66774598981	-17794.037052683932	1513.4504702340976	1023.8737081571423	13423.489318021504	692.8502927979968	1.3287474197656712	5.707207376855157E-7	5.707207376855155E-7	-17794.037052683932	0.0	-1113.8972093773605
2956000	-18901.56393008728	-1111.6605618970952	-17789.903368190186	1489.4764109315297	1047.8477674597102	13496.58083233636	648.8149543148565	1.2157322626473377	5.28702957699633E-7	5.287029576996329E-7	-17789.903368190186	0.0	-1115.0428109450909
2957000	-18902.858180439252	-1106.5941154267891	-17796.264065012463	1672.0725401076318	865.2516382836081	13828.737561589964	645.7504420088952	1.2157322626473377	6.380281886649277E-7	6.380281886649278E-7	-17796.264065012463	0.0	-1109.8975898526246
2958000	-18908.625348399983	-1109.744925248552	-17798.88042315143	1427.4018414685938	1109.922336922646	13204.962921004228	630.871861460301	0.7456259411591623	7.125356399638474E-7	7.125356399638475E-7	-17798.88042315143	0.0	-1113.153458260772
2959000	-18897.575356645793	-1096.267053630483	-17801.30830301531	1573.2117330434871	964.1124453477528	12638.5117263458	557.9195704646839	1.5938937142375564	6.750976943306446E-7	6.75097694330645E-7	-17801.30830301531	0.0	-1099.488947383384
2960000	-18897.29005960697	-1100.6230358228233	-17796.667023784146	1496.6304473627174	1040.6937310285225	12675.708807669034	560.5054729605512	0.9784151981804982	7.067631763374464E-7	7.067631763374461E-7	-17796.667023784146	0.0	-1104.0635007828619
2961000	-18896.516980525586	-1103.1972487906346	-17793.31973173495	1222.4462312393598	1314.87794715188	12452.389162367228	589.5119997083807	0.9784151981804982	6.042111095068525E-7	6.042111095068518E-7	-17793.31973173495	0.0	-1106.658191044157
2962000	-18906.105477312958	-1101.596452458145	-17804.509024854815	1152.3083190008563	1385.0158593903836	12384.244060258497	560.3880252121003	0.9660768199455246	5.48858687888667E-7	5.48858687888667E-7	-17804.509024854815	0.0	-1105.1584244997034
