"","Tip1","Tip2","TimeDiff","gens","snpsPerGen","snpDist"
"7039","44228_2379.29951101605","40532_2244.4832274051",2764.911938159,108,0.194444444444444,21
"7040","44228_2379.29951101605","40531_2244.4832274051",2764.911938159,98,0.214285714285714,21
"7041","44228_2379.29951101605","40436_2240.84497640335",2761.2736871572,93,0.225806451612903,21
"7042","44228_2379.29951101605","39653_2210.85637664459",2731.2850873985,101,0.207920792079208,21
"7043","44228_2379.29951101605","39295_2198.16290841124",2718.5916191652,119,0.176470588235294,21
"7044","44228_2379.29951101605","45801_2431.06622732369",2951.4949380774,113,0.221238938053097,25
"7045","44228_2379.29951101605","46037_2438.36063471563",2958.7893454693,107,0.242990654205608,26
"7046","44228_2379.29951101605","43755_2361.69608255742",2882.1247933111,112,0.205357142857143,23
"7047","44228_2379.29951101605","44154_2376.33784496519",2896.7665557189,120,0.191666666666667,23
"7048","44228_2379.29951101605","41218_2269.90886208745",2790.3375728412,116,0.172413793103449,20
"7049","44228_2379.29951101605","47334_2478.68293751785",2999.1116482716,90,0.233333333333333,21
"7050","44228_2379.29951101605","42991_2336.10560945246",2856.5343202062,119,0.168067226890757,20
"7051","44228_2379.29951101605","42569_2320.24375654438",2840.6724672981,122,0.163934426229509,20
"7052","44228_2379.29951101605","42570_2320.24375654438",2840.6724672981,111,0.180180180180181,20
"7053","44228_2379.29951101605","43949_2368.66198259052",2889.0906933442,97,0.216494845360825,21
"7054","44228_2379.29951101605","46665_2456.73826328477",2977.1669740385,115,0.191304347826087,22
"7055","44228_2379.29951101605","43192_2343.14976996448",2863.5784807182,101,0.198019801980198,20
"7056","44228_2379.29951101605","43193_2343.14976996448",2863.5784807182,106,0.188679245283019,20
"7057","44228_2379.29951101605","43191_2343.14976996448",2863.5784807182,100,0.2,20
"7058","44228_2379.29951101605","41222_2269.90886208745",2790.3375728412,106,0.188679245283019,20
"7059","44228_2379.29951101605","43184_2342.93245632508",2863.3611670789,110,0.2,22
"7060","44228_2379.29951101605","40345_2236.69700594086",2757.1257166947,97,0.20618556701031,20
"7061","44228_2379.29951101605","40208_2232.66125553425",2753.0899662881,105,0.2,21
"7062","44228_2379.29951101605","37892_2145.96208038664",2666.3907911405,110,0.181818181818182,20
"7063","44228_2379.29951101605","37453_2128.82753321557",2649.2562439695,101,0.188118811881188,19
"7064","44228_2379.29951101605","47226_2475.266893833",2995.695604587,111,0.126126126126127,14
"7065","44228_2379.29951101605","47605_2487.85348508782",3008.2821958418,110,0.127272727272728,14
"7066","44228_2379.29951101605","47612_2488.11682046354",3008.5455312175,116,0.120689655172414,14
"7067","44228_2379.29951101605","46416_2449.51241740139",2969.9411281553,98,0.142857142857143,14
"7068","44228_2379.29951101605","46269_2444.76903027884",2965.1977410328,106,0.141509433962264,15
"7069","44228_2379.29951101605","45338_2417.23587598812",2937.6645867421,100,0.14,14
"7070","44228_2379.29951101605","45343_2417.23587598812",2937.6645867421,103,0.135922330097088,14
"7071","44228_2379.29951101605","48770_2528.3664485051",3048.7951592589,99,0.161616161616161,16
"7072","44228_2379.29951101605","48363_2515.1632500332",3035.591960787,107,0.14018691588785,15
"7073","44228_2379.29951101605","48916_2534.09349845077",3054.5222092046,109,0.146788990825688,16
"7074","44228_2379.29951101605","47488_2483.65083788571",3004.0795486396,105,0.142857142857143,15
"7075","44228_2379.29951101605","38176_2157.31813883107",2677.746849585,90,0.155555555555556,14
"7076","44228_2379.29951101605","37084_2114.73477455809",2635.163485312,103,0.126213592233009,13
"7077","44228_2379.29951101605","36979_2110.44817844374",2630.8768891977,102,0.127450980392156,13
"7078","44228_2379.29951101605","37637_2136.3261276279",2656.7548383819,105,0.123809523809523,13
"7079","44228_2379.29951101605","35290_2045.43035674398",2565.859067498,94,0.148936170212766,14
"7080","44228_2379.29951101605","35611_2059.90111965301",2580.329830407,81,0.17283950617284,14
"7081","43058_2338.55483596806","47644_2489.20119467866",275.1203620109,12,0.166666666666667,2
"7082","43058_2338.55483596806","47111_2471.63675522313",257.5559225553,13,0.0769230769230769,1
"7083","43058_2338.55483596806","46364_2448.42950579759",234.3486731298,7,0.142857142857143,1
"7084","43058_2338.55483596806","47108_2471.63675522313",257.5559225553,12,0.0833333333333333,1
"7085","43058_2338.55483596806","47113_2471.63675522313",257.5559225553,10,0.2,2
"7086","43058_2338.55483596806","41476_2279.10998056597",126.5210240015,5,0.2,1
"7087","43058_2338.55483596806","39343_2199.24244598974",159.4596005245,6,0.166666666666667,1
"7088","43058_2338.55483596806","40347_2236.98807109603",208.2336671866,11,0.0909090909090909,1
"7089","43058_2338.55483596806","39340_2199.24244598974",212.8539018726,13,0.153846153846154,2
"7090","43058_2338.55483596806","39688_2212.81812190804",250.4674877861,9,0.222222222222223,2
"7091","43058_2338.55483596806","39346_2199.24244598974",290.6293574358,16,0.0625,1
"7092","43058_2338.55483596806","35937_2072.09263267937",284.6517591663,15,0.0666666666666666,1
"7093","43058_2338.55483596806","37392_2126.20321831696",688.3776606868,25,0.2,5
"7094","43058_2338.55483596806","37393_2126.20321831696",688.3776606868,27,0.185185185185185,5
"7095","43058_2338.55483596806","38584_2173.277411568",735.4518539378,32,0.15625,5
"7096","43058_2338.55483596806","35530_2056.7632807308",618.9377231006,23,0.173913043478261,4
"7097","43058_2338.55483596806","35529_2056.7632807308",618.9377231006,31,0.161290322580645,5
"7098","43058_2338.55483596806","36711_2101.70543396644",663.8798763362,21,0.19047619047619,4
"7099","43058_2338.55483596806","36217_2083.62841170485",645.8028540746,14,0.285714285714285,4
"7100","43058_2338.55483596806","35531_2056.7632807308",618.9377231006,25,0.16,4
"7101","43058_2338.55483596806","35787_2065.87303263965",628.0474750095,31,0.129032258064516,4
"7102","43058_2338.55483596806","42103_2303.7112410955",2783.3952768014,92,0.239130434782608,22
"7103","43058_2338.55483596806","41498_2280.04160380687",2759.7256395127,101,0.217821782178217,22
"7104","43058_2338.55483596806","43555_2354.88403658012",2834.568072286,111,0.198198198198198,22
"7105","43058_2338.55483596806","36026_2075.94899467376",2555.6330303797,106,0.19811320754717,21
"7106","43058_2338.55483596806","36882_2107.24177621803",2586.9258119239,99,0.212121212121212,21
"7107","43058_2338.55483596806","36439_2091.85071599794",2571.5347517038,106,0.20754716981132,22
"7108","43058_2338.55483596806","36728_2102.04923644611",2581.733272152,106,0.20754716981132,22
"7109","43058_2338.55483596806","40019_2226.10570712281",2705.7897428287,118,0.194915254237288,23
"7110","43058_2338.55483596806","37970_2149.68619505974",2629.3702307656,105,0.228571428571429,24
"7111","43058_2338.55483596806","41095_2266.45767172445",2746.1417074304,109,0.211009174311927,23
"7112","43058_2338.55483596806","41096_2266.45767172445",2746.1417074304,88,0.272727272727273,24
"7113","43058_2338.55483596806","44713_2396.79301540148",2876.4770511075,105,0.219047619047619,23
"7114","43058_2338.55483596806","43996_2370.85336373828",2850.5373994443,108,0.212962962962963,23
"7115","43058_2338.55483596806","43994_2370.85336373828",2850.5373994443,103,0.223300970873787,23
"7116","43058_2338.55483596806","47723_2492.28380199475",2971.9678377007,116,0.21551724137931,25
"7117","43058_2338.55483596806","47724_2492.28380199475",2971.9678377007,111,0.225225225225225,25
"7118","43058_2338.55483596806","45599_2425.09506708441",2904.7791027904,118,0.203389830508475,24
"7119","43058_2338.55483596806","44106_2374.91279709141",2854.5968327973,94,0.25531914893617,24
"7120","43058_2338.55483596806","45817_2431.51846715188",2911.2025028578,120,0.191666666666667,23
"7121","43058_2338.55483596806","45815_2431.51846715188",2911.2025028578,100,0.24,24
"7122","43058_2338.55483596806","46607_2455.44101855233",2935.1250542583,111,0.198198198198198,22
"7123","43058_2338.55483596806","48810_2530.75673049293",3010.4407661989,116,0.189655172413793,22
"7124","43058_2338.55483596806","48690_2526.53578372218",3006.2198194282,108,0.212962962962963,23
"7125","43058_2338.55483596806","44931_2404.55929688333",2884.2433325893,106,0.20754716981132,22
"7126","43058_2338.55483596806","43954_2368.75089013618",2848.4349258422,88,0.25,22
"7127","43058_2338.55483596806","43951_2368.75089013618",2848.4349258422,82,0.268292682926829,22
"7128","43058_2338.55483596806","41940_2297.50357621117",2777.1876119171,110,0.2,22
"7129","43058_2338.55483596806","40532_2244.4832274051",2724.167263111,89,0.247191011235955,22
"7130","43058_2338.55483596806","40531_2244.4832274051",2724.167263111,99,0.222222222222222,22
"7131","43058_2338.55483596806","40436_2240.84497640335",2720.5290121092,102,0.215686274509804,22
"7132","43058_2338.55483596806","39653_2210.85637664459",2690.5404123505,109,0.201834862385321,22
"7133","43058_2338.55483596806","39295_2198.16290841124",2677.8469441172,103,0.213592233009708,22
"7134","43058_2338.55483596806","45801_2431.06622732369",2910.7502630294,119,0.218487394957984,26
"7135","43058_2338.55483596806","46037_2438.36063471563",2918.0446704213,95,0.284210526315789,27
"7136","43058_2338.55483596806","43755_2361.69608255742",2841.3801182631,115,0.208695652173913,24
"7137","43058_2338.55483596806","44154_2376.33784496519",2856.0218806709,109,0.220183486238532,24
"7138","43058_2338.55483596806","41218_2269.90886208745",2749.5928977932,110,0.190909090909091,21
"7139","43058_2338.55483596806","47334_2478.68293751785",2958.3669732236,97,0.22680412371134,22
"7140","43058_2338.55483596806","42991_2336.10560945246",2815.7896451582,91,0.230769230769231,21
"7141","43058_2338.55483596806","42569_2320.24375654438",2799.9277922501,102,0.205882352941176,21
"7142","43058_2338.55483596806","42570_2320.24375654438",2799.9277922501,91,0.230769230769231,21
"7143","43058_2338.55483596806","43949_2368.66198259052",2848.3460182962,115,0.191304347826087,22
"7144","43058_2338.55483596806","46665_2456.73826328477",2936.4222989905,136,0.169117647058824,23
"7145","43058_2338.55483596806","43192_2343.14976996448",2822.8338056702,95,0.221052631578947,21
"7146","43058_2338.55483596806","43193_2343.14976996448",2822.8338056702,97,0.216494845360825,21
"7147","43058_2338.55483596806","43191_2343.14976996448",2822.8338056702,92,0.228260869565217,21
"7148","43058_2338.55483596806","41222_2269.90886208745",2749.5928977932,113,0.185840707964602,21
"7149","43058_2338.55483596806","43184_2342.93245632508",2822.6164920309,103,0.223300970873787,23
"7150","43058_2338.55483596806","40345_2236.69700594086",2716.3810416467,116,0.181034482758621,21
"7151","43058_2338.55483596806","40208_2232.66125553425",2712.3452912401,112,0.196428571428571,22
"7152","43058_2338.55483596806","37892_2145.96208038664",2625.6461160925,123,0.170731707317073,21
"7153","43058_2338.55483596806","37453_2128.82753321557",2608.5115689215,117,0.170940170940171,20
"7154","43058_2338.55483596806","47226_2475.266893833",2954.950929539,109,0.137614678899083,15
"7155","43058_2338.55483596806","47605_2487.85348508782",2967.5375207938,97,0.154639175257732,15
"7156","43058_2338.55483596806","47612_2488.11682046354",2967.8008561695,97,0.154639175257732,15
"7157","43058_2338.55483596806","46416_2449.51241740139",2929.1964531073,107,0.14018691588785,15
"7158","43058_2338.55483596806","46269_2444.76903027884",2924.4530659848,104,0.153846153846153,16
"7159","43058_2338.55483596806","45338_2417.23587598812",2896.9199116941,105,0.142857142857143,15
"7160","43058_2338.55483596806","45343_2417.23587598812",2896.9199116941,110,0.136363636363636,15
"7161","43058_2338.55483596806","48770_2528.3664485051",3008.0504842109,114,0.149122807017544,17
"7162","43058_2338.55483596806","48363_2515.1632500332",2994.847285739,105,0.152380952380952,16
"7163","43058_2338.55483596806","48916_2534.09349845077",3013.7775341566,106,0.160377358490566,17
"7164","43058_2338.55483596806","47488_2483.65083788571",2963.3348735916,101,0.158415841584158,16
"7165","43058_2338.55483596806","38176_2157.31813883107",2637.002174537,104,0.144230769230769,15
"7166","43058_2338.55483596806","37084_2114.73477455809",2594.418810264,107,0.130841121495327,14
"7167","43058_2338.55483596806","36979_2110.44817844374",2590.1322141497,99,0.141414141414142,14
"7168","43058_2338.55483596806","37637_2136.3261276279",2616.0101633339,111,0.126126126126127,14
"7169","43058_2338.55483596806","35290_2045.43035674398",2525.11439245,88,0.170454545454545,15
"7170","43058_2338.55483596806","35611_2059.90111965301",2539.585155359,97,0.154639175257732,15
"7171","47644_2489.20119467866","47111_2471.63675522313",55.9365854932,1,1,1
"7172","47644_2489.20119467866","46364_2448.42950579759",82.3582073523,5,0.2,1
"7173","47644_2489.20119467866","47108_2471.63675522313",125.5435724798,7,0.142857142857143,1
"7174","47644_2489.20119467866","47113_2471.63675522313",148.6765057328,6,0.333333333333334,2
"7175","47644_2489.20119467866","41476_2279.10998056597",277.1673827122,13,0.0769230769230769,1
"7176","47644_2489.20119467866","39343_2199.24244598974",310.1059592352,14,0.0714285714285714,1
"7177","47644_2489.20119467866","40347_2236.98807109603",358.8800258973,18,0.0555555555555555,1
"7178","47644_2489.20119467866","39340_2199.24244598974",363.5002605833,13,0.153846153846154,2
"7179","47644_2489.20119467866","39688_2212.81812190804",401.1138464968,21,0.0952380952380954,2
"7180","47644_2489.20119467866","39346_2199.24244598974",441.2757161465,18,0.0555555555555555,1
"7181","47644_2489.20119467866","35937_2072.09263267937",435.298117877,13,0.0769230769230769,1
"7182","47644_2489.20119467866","37392_2126.20321831696",839.0240193975,41,0.121951219512195,5
"7183","47644_2489.20119467866","37393_2126.20321831696",839.0240193975,37,0.135135135135135,5
"7184","47644_2489.20119467866","38584_2173.277411568",886.0982126485,39,0.128205128205128,5
"7185","47644_2489.20119467866","35530_2056.7632807308",769.5840818113,28,0.142857142857143,4
"7186","47644_2489.20119467866","35529_2056.7632807308",769.5840818113,43,0.116279069767442,5
"7187","47644_2489.20119467866","36711_2101.70543396644",814.5262350469,28,0.142857142857143,4
"7188","47644_2489.20119467866","36217_2083.62841170485",796.4492127853,29,0.137931034482758,4
"7189","47644_2489.20119467866","35531_2056.7632807308",769.5840818113,41,0.097560975609756,4
"7190","47644_2489.20119467866","35787_2065.87303263965",778.6938337202,33,0.121212121212121,4
"7191","47644_2489.20119467866","42103_2303.7112410955",2934.0416355121,113,0.194690265486725,22
"7192","47644_2489.20119467866","41498_2280.04160380687",2910.3719982234,110,0.2,22
"7193","47644_2489.20119467866","43555_2354.88403658012",2985.2144309967,110,0.2,22
"7194","47644_2489.20119467866","36026_2075.94899467376",2706.2793890904,94,0.223404255319149,21
"7195","47644_2489.20119467866","36882_2107.24177621803",2737.5721706346,105,0.2,21
"7196","47644_2489.20119467866","36439_2091.85071599794",2722.1811104145,107,0.205607476635514,22
"7197","47644_2489.20119467866","36728_2102.04923644611",2732.3796308627,98,0.224489795918367,22
"7198","47644_2489.20119467866","40019_2226.10570712281",2856.4361015394,112,0.205357142857143,23
"7199","47644_2489.20119467866","37970_2149.68619505974",2780.0165894763,114,0.210526315789474,24
"7200","47644_2489.20119467866","41095_2266.45767172445",2896.7880661411,109,0.211009174311927,23
"7201","47644_2489.20119467866","41096_2266.45767172445",2896.7880661411,124,0.193548387096774,24
"7202","47644_2489.20119467866","44713_2396.79301540148",3027.1234098182,82,0.280487804878049,23
"7203","47644_2489.20119467866","43996_2370.85336373828",3001.183758155,115,0.2,23
"7204","47644_2489.20119467866","43994_2370.85336373828",3001.183758155,121,0.190082644628099,23
"7205","47644_2489.20119467866","47723_2492.28380199475",3122.6141964114,124,0.201612903225806,25
"7206","47644_2489.20119467866","47724_2492.28380199475",3122.6141964114,118,0.211864406779661,25
"7207","47644_2489.20119467866","45599_2425.09506708441",3055.4254615011,109,0.220183486238532,24
"7208","47644_2489.20119467866","44106_2374.91279709141",3005.243191508,120,0.2,24
"7209","47644_2489.20119467866","45817_2431.51846715188",3061.8488615685,107,0.214953271028038,23
"7210","47644_2489.20119467866","45815_2431.51846715188",3061.8488615685,106,0.226415094339623,24
"7211","47644_2489.20119467866","46607_2455.44101855233",3085.771412969,112,0.196428571428571,22
"7212","47644_2489.20119467866","48810_2530.75673049293",3161.0871249096,137,0.160583941605839,22
"7213","47644_2489.20119467866","48690_2526.53578372218",3156.8661781389,138,0.166666666666667,23
"7214","47644_2489.20119467866","44931_2404.55929688333",3034.8896913,107,0.205607476635514,22
"7215","47644_2489.20119467866","43954_2368.75089013618",2999.0812845529,114,0.192982456140351,22
"7216","47644_2489.20119467866","43951_2368.75089013618",2999.0812845529,132,0.166666666666666,22
"7217","47644_2489.20119467866","41940_2297.50357621117",2927.8339706278,112,0.196428571428571,22
"7218","47644_2489.20119467866","40532_2244.4832274051",2874.8136218217,106,0.20754716981132,22
"7219","47644_2489.20119467866","40531_2244.4832274051",2874.8136218217,107,0.205607476635514,22
"7220","47644_2489.20119467866","40436_2240.84497640335",2871.1753708199,106,0.20754716981132,22
"7221","47644_2489.20119467866","39653_2210.85637664459",2841.1867710612,123,0.178861788617886,22
"7222","47644_2489.20119467866","39295_2198.16290841124",2828.4933028279,106,0.20754716981132,22
"7223","47644_2489.20119467866","45801_2431.06622732369",3061.3966217401,111,0.234234234234235,26
"7224","47644_2489.20119467866","46037_2438.36063471563",3068.691029132,123,0.219512195121951,27
"7225","47644_2489.20119467866","43755_2361.69608255742",2992.0264769738,112,0.214285714285714,24
"7226","47644_2489.20119467866","44154_2376.33784496519",3006.6682393816,111,0.216216216216216,24
"7227","47644_2489.20119467866","41218_2269.90886208745",2900.2392565039,92,0.228260869565217,21
"7228","47644_2489.20119467866","47334_2478.68293751785",3109.0133319343,101,0.217821782178217,22
"7229","47644_2489.20119467866","42991_2336.10560945246",2966.4360038689,130,0.161538461538462,21
"7230","47644_2489.20119467866","42569_2320.24375654438",2950.5741509608,102,0.205882352941176,21
"7231","47644_2489.20119467866","42570_2320.24375654438",2950.5741509608,109,0.192660550458716,21
"7232","47644_2489.20119467866","43949_2368.66198259052",2998.9923770069,85,0.258823529411764,22
"7233","47644_2489.20119467866","46665_2456.73826328477",3087.0686577012,119,0.19327731092437,23
"7234","47644_2489.20119467866","43192_2343.14976996448",2973.4801643809,100,0.21,21
"7235","47644_2489.20119467866","43193_2343.14976996448",2973.4801643809,90,0.233333333333333,21
"7236","47644_2489.20119467866","43191_2343.14976996448",2973.4801643809,97,0.216494845360825,21
"7237","47644_2489.20119467866","41222_2269.90886208745",2900.2392565039,122,0.172131147540984,21
"7238","47644_2489.20119467866","43184_2342.93245632508",2973.2628507416,127,0.181102362204725,23
"7239","47644_2489.20119467866","40345_2236.69700594086",2867.0274003574,105,0.2,21
"7240","47644_2489.20119467866","40208_2232.66125553425",2862.9916499508,101,0.217821782178217,22
"7241","47644_2489.20119467866","37892_2145.96208038664",2776.2924748032,111,0.189189189189189,21
"7242","47644_2489.20119467866","37453_2128.82753321557",2759.1579276322,95,0.210526315789474,20
"7243","47644_2489.20119467866","47226_2475.266893833",3105.5972882497,119,0.126050420168067,15
"7244","47644_2489.20119467866","47605_2487.85348508782",3118.1838795045,133,0.112781954887218,15
"7245","47644_2489.20119467866","47612_2488.11682046354",3118.4472148802,123,0.121951219512195,15
"7246","47644_2489.20119467866","46416_2449.51241740139",3079.842811818,120,0.125,15
"7247","47644_2489.20119467866","46269_2444.76903027884",3075.0994246955,102,0.156862745098039,16
"7248","47644_2489.20119467866","45338_2417.23587598812",3047.5662704048,126,0.119047619047619,15
"7249","47644_2489.20119467866","45343_2417.23587598812",3047.5662704048,127,0.118110236220472,15
"7250","47644_2489.20119467866","48770_2528.3664485051",3158.6968429216,115,0.147826086956522,17
"7251","47644_2489.20119467866","48363_2515.1632500332",3145.4936444497,105,0.152380952380952,16
"7252","47644_2489.20119467866","48916_2534.09349845077",3164.4238928673,110,0.154545454545455,17
"7253","47644_2489.20119467866","47488_2483.65083788571",3113.9812323023,103,0.155339805825242,16
"7254","47644_2489.20119467866","38176_2157.31813883107",2787.6485332477,87,0.172413793103448,15
"7255","47644_2489.20119467866","37084_2114.73477455809",2745.0651689747,111,0.126126126126127,14
"7256","47644_2489.20119467866","36979_2110.44817844374",2740.7785728604,120,0.116666666666667,14
"7257","47644_2489.20119467866","37637_2136.3261276279",2766.6565220446,99,0.141414141414142,14
"7258","47644_2489.20119467866","35290_2045.43035674398",2675.7607511607,128,0.1171875,15
"7259","47644_2489.20119467866","35611_2059.90111965301",2690.2315140697,102,0.147058823529412,15
"7260","47111_2471.63675522313","46364_2448.42950579759",64.7937678967,4,0,0
"7261","47111_2471.63675522313","47108_2471.63675522313",107.9791330242,5,0,0
"7262","47111_2471.63675522313","47113_2471.63675522313",131.1120662772,5,0.2,1
"7263","47111_2471.63675522313","41476_2279.10998056597",259.6029432566,6,0,0
"7264","47111_2471.63675522313","39343_2199.24244598974",292.5415197796,10,0,0
"7265","47111_2471.63675522313","40347_2236.98807109603",341.3155864417,11,0,0
"7266","47111_2471.63675522313","39340_2199.24244598974",345.9358211277,8,0.125,1
"7267","47111_2471.63675522313","39688_2212.81812190804",383.5494070412,15,0.0666666666666666,1
"7268","47111_2471.63675522313","39346_2199.24244598974",423.7112766909,18,0,0
"7269","47111_2471.63675522313","35937_2072.09263267937",417.7336784214,16,0,0
"7270","47111_2471.63675522313","37392_2126.20321831696",821.4595799419,31,0.129032258064516,4
"7271","47111_2471.63675522313","37393_2126.20321831696",821.4595799419,30,0.133333333333333,4
"7272","47111_2471.63675522313","38584_2173.277411568",868.5337731929,31,0.129032258064516,4
"7273","47111_2471.63675522313","35530_2056.7632807308",752.0196423557,30,0.1,3
"7274","47111_2471.63675522313","35529_2056.7632807308",752.0196423557,30,0.133333333333333,4
"7275","47111_2471.63675522313","36711_2101.70543396644",796.9617955913,35,0.0857142857142857,3
"7276","47111_2471.63675522313","36217_2083.62841170485",778.8847733297,34,0.0882352941176471,3
"7277","47111_2471.63675522313","35531_2056.7632807308",752.0196423557,16,0.1875,3
"7278","47111_2471.63675522313","35787_2065.87303263965",761.1293942646,26,0.115384615384615,3
"7279","47111_2471.63675522313","42103_2303.7112410955",2916.4771960565,105,0.2,21
"7280","47111_2471.63675522313","41498_2280.04160380687",2892.8075587678,118,0.177966101694915,21
"7281","47111_2471.63675522313","43555_2354.88403658012",2967.6499915411,119,0.176470588235294,21
"7282","47111_2471.63675522313","36026_2075.94899467376",2688.7149496348,91,0.21978021978022,20
"7283","47111_2471.63675522313","36882_2107.24177621803",2720.007731179,108,0.185185185185186,20
"7284","47111_2471.63675522313","36439_2091.85071599794",2704.6166709589,113,0.185840707964602,21
"7285","47111_2471.63675522313","36728_2102.04923644611",2714.8151914071,104,0.201923076923077,21
"7286","47111_2471.63675522313","40019_2226.10570712281",2838.8716620838,116,0.189655172413793,22
"7287","47111_2471.63675522313","37970_2149.68619505974",2762.4521500207,95,0.242105263157895,23
"7288","47111_2471.63675522313","41095_2266.45767172445",2879.2236266855,107,0.205607476635514,22
"7289","47111_2471.63675522313","41096_2266.45767172445",2879.2236266855,114,0.201754385964913,23
"7290","47111_2471.63675522313","44713_2396.79301540148",3009.5589703626,124,0.177419354838709,22
"7291","47111_2471.63675522313","43996_2370.85336373828",2983.6193186994,109,0.201834862385321,22
"7292","47111_2471.63675522313","43994_2370.85336373828",2983.6193186994,118,0.186440677966101,22
"7293","47111_2471.63675522313","47723_2492.28380199475",3105.0497569558,119,0.201680672268908,24
"7294","47111_2471.63675522313","47724_2492.28380199475",3105.0497569558,118,0.203389830508475,24
"7295","47111_2471.63675522313","45599_2425.09506708441",3037.8610220455,121,0.190082644628099,23
"7296","47111_2471.63675522313","44106_2374.91279709141",2987.6787520524,105,0.219047619047619,23
"7297","47111_2471.63675522313","45817_2431.51846715188",3044.2844221129,100,0.22,22
"7298","47111_2471.63675522313","45815_2431.51846715188",3044.2844221129,123,0.1869918699187,23
"7299","47111_2471.63675522313","46607_2455.44101855233",3068.2069735134,99,0.212121212121212,21
"7300","47111_2471.63675522313","48810_2530.75673049293",3143.522685454,123,0.170731707317073,21
"7301","47111_2471.63675522313","48690_2526.53578372218",3139.3017386833,134,0.164179104477612,22
"7302","47111_2471.63675522313","44931_2404.55929688333",3017.3252518444,123,0.170731707317073,21
"7303","47111_2471.63675522313","43954_2368.75089013618",2981.5168450973,101,0.207920792079208,21
"7304","47111_2471.63675522313","43951_2368.75089013618",2981.5168450973,126,0.166666666666667,21
"7305","47111_2471.63675522313","41940_2297.50357621117",2910.2695311722,109,0.192660550458716,21
"7306","47111_2471.63675522313","40532_2244.4832274051",2857.2491823661,100,0.21,21
"7307","47111_2471.63675522313","40531_2244.4832274051",2857.2491823661,113,0.185840707964602,21
"7308","47111_2471.63675522313","40436_2240.84497640335",2853.6109313643,121,0.173553719008264,21
"7309","47111_2471.63675522313","39653_2210.85637664459",2823.6223316056,98,0.214285714285714,21
"7310","47111_2471.63675522313","39295_2198.16290841124",2810.9288633723,100,0.21,21
"7311","47111_2471.63675522313","45801_2431.06622732369",3043.8321822845,110,0.227272727272727,25
"7312","47111_2471.63675522313","46037_2438.36063471563",3051.1265896764,93,0.279569892473119,26
"7313","47111_2471.63675522313","43755_2361.69608255742",2974.4620375182,109,0.211009174311927,23
"7314","47111_2471.63675522313","44154_2376.33784496519",2989.103799926,108,0.212962962962963,23
"7315","47111_2471.63675522313","41218_2269.90886208745",2882.6748170483,110,0.181818181818182,20
"7316","47111_2471.63675522313","47334_2478.68293751785",3091.4488924787,107,0.196261682242991,21
"7317","47111_2471.63675522313","42991_2336.10560945246",2948.8715644133,99,0.202020202020202,20
"7318","47111_2471.63675522313","42569_2320.24375654438",2933.0097115052,101,0.198019801980198,20
"7319","47111_2471.63675522313","42570_2320.24375654438",2933.0097115052,95,0.210526315789474,20
"7320","47111_2471.63675522313","43949_2368.66198259052",2981.4279375513,111,0.189189189189189,21
"7321","47111_2471.63675522313","46665_2456.73826328477",3069.5042182456,107,0.205607476635514,22
"7322","47111_2471.63675522313","43192_2343.14976996448",2955.9157249253,117,0.170940170940171,20
"7323","47111_2471.63675522313","43193_2343.14976996448",2955.9157249253,112,0.178571428571429,20
"7324","47111_2471.63675522313","43191_2343.14976996448",2955.9157249253,98,0.204081632653062,20
"7325","47111_2471.63675522313","41222_2269.90886208745",2882.6748170483,108,0.185185185185186,20
"7326","47111_2471.63675522313","43184_2342.93245632508",2955.698411286,100,0.22,22
"7327","47111_2471.63675522313","40345_2236.69700594086",2849.4629609018,113,0.176991150442478,20
"7328","47111_2471.63675522313","40208_2232.66125553425",2845.4272104952,103,0.203883495145631,21
"7329","47111_2471.63675522313","37892_2145.96208038664",2758.7280353476,95,0.210526315789474,20
"7330","47111_2471.63675522313","37453_2128.82753321557",2741.5934881766,109,0.174311926605504,19
"7331","47111_2471.63675522313","47226_2475.266893833",3088.0328487941,118,0.118644067796611,14
"7332","47111_2471.63675522313","47605_2487.85348508782",3100.6194400489,118,0.118644067796611,14
"7333","47111_2471.63675522313","47612_2488.11682046354",3100.8827754246,121,0.115702479338843,14
"7334","47111_2471.63675522313","46416_2449.51241740139",3062.2783723624,99,0.141414141414142,14
"7335","47111_2471.63675522313","46269_2444.76903027884",3057.5349852399,121,0.12396694214876,15
"7336","47111_2471.63675522313","45338_2417.23587598812",3030.0018309492,129,0.108527131782946,14
"7337","47111_2471.63675522313","45343_2417.23587598812",3030.0018309492,112,0.125,14
"7338","47111_2471.63675522313","48770_2528.3664485051",3141.132403466,123,0.130081300813008,16
"7339","47111_2471.63675522313","48363_2515.1632500332",3127.9292049941,104,0.144230769230769,15
"7340","47111_2471.63675522313","48916_2534.09349845077",3146.8594534117,101,0.158415841584158,16
"7341","47111_2471.63675522313","47488_2483.65083788571",3096.4167928467,119,0.126050420168067,15
"7342","47111_2471.63675522313","38176_2157.31813883107",2770.0840937921,93,0.150537634408603,14
"7343","47111_2471.63675522313","37084_2114.73477455809",2727.5007295191,102,0.127450980392156,13
"7344","47111_2471.63675522313","36979_2110.44817844374",2723.2141334048,100,0.13,13
"7345","47111_2471.63675522313","37637_2136.3261276279",2749.092082589,117,0.111111111111111,13
"7346","47111_2471.63675522313","35290_2045.43035674398",2658.1963117051,112,0.125,14
"7347","47111_2471.63675522313","35611_2059.90111965301",2672.6670746141,107,0.130841121495327,14
