AncId, Desc1, Desc2, Branch Length 1, Branch Length 2
183, 13974_1925.20977348267,   182, 473.5777979409, 18.4928178388
184,   183, 6723_639.466647583715, 826.8062828856, 14.6409549276
185,   184, 4189_356.630022485118, 408.2064053871, 140.0107352161
186, 4356_374.139812899728,   185, 265.3814767276, 107.8609510969
187,   174,   186, 125.3802143468, 79.1147565573
188, 725_25.5422663854444,   187, 23.6249833393, 27.7262965687
189,   172,   188, 30.4257423861, 31.2122006320
190,   162,   189, 12.3127599698, -9.0192790411
191,   157,   190, 37.3448957927, 23.4262296663
192,   138,   191, 60.7146150534, 94.5776972292
193, 1095_71.9833658340813, 4414_380.962728148432, 61.9860757900, 370.9654381044
194,   193, 2521_209.554273927046, 87.9040160129, 287.4609998959
195,   192,   194, -4.4565003261, 55.9163391453
196,   136,   195, 60.4541855727, 24.2068176339
197, 3012_255.611515245732,   196, 419.8924268991, 6.2510289053
198,   135,   197, 209.9675032609, 9.5316384410
199,   102,   198, 346.4470627332, 52.1206872276
