"","Tip1","Tip2","TimeDiff","gens","snpsPerGen","snpDist"
"4784","38122_2155.61645603416","47994_2501.7550794017",3013.4698781595,112,0.151785714285714,17
"4785","38122_2155.61645603416","41900_2295.34183670173",2807.0566354595,118,0.127118644067797,15
"4786","38122_2155.61645603416","40797_2254.99157512844",2766.7063738863,104,0.144230769230769,15
"4787","38122_2155.61645603416","41765_2289.53335444437",2801.2481532022,93,0.161290322580645,15
"4788","38122_2155.61645603416","38690_2177.19693200358",2688.9117307614,97,0.154639175257732,15
"4789","38122_2155.61645603416","38303_2162.21955182523",2673.9343505831,96,0.15625,15
"4790","38122_2155.61645603416","38131_2155.7688515802",2667.483650338,126,0.119047619047619,15
"4791","38122_2155.61645603416","38130_2155.7688515802",2667.483650338,107,0.14018691588785,15
"4792","38122_2155.61645603416","35874_2068.95948013409",2580.6742788919,93,0.161290322580645,15
"4793","38122_2155.61645603416","36749_2103.18549432921",2614.900293087,100,0.16,16
"4794","38122_2155.61645603416","36280_2086.1095824782",2597.824381236,103,0.16504854368932,17
"4795","38122_2155.61645603416","35758_2065.00399875399",2576.7187975119,101,0.148514851485149,15
"4796","38122_2155.61645603416","35893_2069.70677146791",2581.4215702257,86,0.174418604651163,15
"4797","38122_2155.61645603416","35461_2053.74385095814",2565.4586497159,112,0.133928571428571,15
"4798","38122_2155.61645603416","35590_2059.03964677196",2570.7544455298,88,0.181818181818182,16
"4799","38122_2155.61645603416","37157_2117.43061600396",2629.1454147617,95,0.189473684210526,18
"4800","38122_2155.61645603416","37159_2117.43061600396",2629.1454147617,100,0.18,18
"4801","38122_2155.61645603416","39044_2190.17771623257",2701.8925149903,99,0.181818181818182,18
"4802","38122_2155.61645603416","39967_2224.3500206104",2736.0648193682,102,0.176470588235294,18
"4803","38122_2155.61645603416","40138_2229.8863385747",2741.6011373325,94,0.212765957446809,20
"4804","38122_2155.61645603416","39968_2224.3500206104",2736.0648193682,105,0.180952380952381,19
"4805","38122_2155.61645603416","39535_2206.78744898039",2718.5022477382,92,0.217391304347826,20
"4806","38122_2155.61645603416","39513_2205.91040032987",2717.6251990876,100,0.15,15
"4807","38122_2155.61645603416","39741_2215.29025485837",2727.0050536161,104,0.144230769230769,15
"4808","38122_2155.61645603416","39517_2205.91040032987",2717.6251990877,95,0.157894736842105,15
"4809","38122_2155.61645603416","43029_2337.69880949543",2849.4136082533,108,0.138888888888889,15
"4810","38122_2155.61645603416","46051_2439.02598262757",2950.7407813854,92,0.184782608695652,17
"4811","38122_2155.61645603416","43291_2346.78846027731",2858.5032590352,110,0.136363636363636,15
"4812","38122_2155.61645603416","39518_2205.91040032987",2717.6251990877,105,0.142857142857143,15
"4813","38122_2155.61645603416","39148_2193.57472782498",2705.2895265829,89,0.179775280898876,16
"4814","38122_2155.61645603416","37393_2126.20321831696",2637.9180170749,104,0.134615384615385,14
"4815","38122_2155.61645603416","47664_2490.38934106348",3002.1041398212,115,0.147826086956522,17
"4816","38122_2155.61645603416","47273_2476.49086427515",2988.2056630329,126,0.134920634920635,17
"4817","38122_2155.61645603416","48184_2508.85516292338",3020.5699616812,105,0.180952380952381,19
"4818","38122_2155.61645603416","45822_2431.67059678621",2943.385395544,116,0.146551724137931,17
"4819","38122_2155.61645603416","45288_2415.17104493238",2926.8858436902,107,0.158878504672897,17
"4820","38122_2155.61645603416","43280_2346.1634623787",2857.8782611365,110,0.154545454545455,17
"4821","38122_2155.61645603416","43281_2346.1634623787",2857.8782611365,105,0.161904761904762,17
"4822","38122_2155.61645603416","43279_2346.1634623787",2857.8782611365,102,0.166666666666667,17
"4823","38122_2155.61645603416","42162_2305.79891868687",2817.5137174446,86,0.197674418604651,17
"4824","38122_2155.61645603416","42294_2311.41576793953",2823.1305666973,105,0.152380952380952,16
"4825","38122_2155.61645603416","41771_2289.80081328725",2801.515612045,87,0.183908045977011,16
"4826","38122_2155.61645603416","42144_2304.9903829258",2816.7051816836,114,0.131578947368421,15
"4827","38122_2155.61645603416","39852_2219.62724842252",2731.3420471803,87,0.172413793103448,15
"4828","38122_2155.61645603416","40260_2234.41969848214",2746.13449724,102,0.137254901960784,14
"4829","38122_2155.61645603416","41477_2279.10998056597",2790.8247793238,85,0.176470588235294,15
"4830","38122_2155.61645603416","44544_2390.48370015721",2902.1984989151,126,0.119047619047619,15
"4831","38122_2155.61645603416","44335_2383.47766728074",2895.1924660386,106,0.141509433962264,15
"4832","38122_2155.61645603416","48377_2515.79570076425",3027.5104995222,132,0.128787878787879,17
"4833","38122_2155.61645603416","47109_2471.63675522313",2983.3515539811,117,0.128205128205128,15
"4834","38122_2155.61645603416","48099_2505.49528062508",3017.210079383,117,0.128205128205128,15
"4835","38122_2155.61645603416","46365_2448.42950579759",2960.1443045555,93,0.161290322580645,15
"4836","38122_2155.61645603416","47644_2489.20119467866",3000.9159934365,112,0.133928571428571,15
"4837","38122_2155.61645603416","45857_2432.81618439547",2944.5309831534,112,0.151785714285714,17
"4838","38122_2155.61645603416","42565_2320.13789012732",2831.8526888852,126,0.119047619047619,15
"4839","38122_2155.61645603416","42456_2316.97176740124",2828.6865661591,117,0.11965811965812,14
"4840","38122_2155.61645603416","40425_2240.17482360508",2751.889622363,100,0.14,14
"4841","38122_2155.61645603416","39340_2199.24244598974",2710.9572447477,84,0.166666666666667,14
"4842","38122_2155.61645603416","39343_2199.24244598974",2710.9572447476,119,0.117647058823529,14
"4843","38122_2155.61645603416","38584_2173.277411568",2684.9922103258,88,0.159090909090909,14
"4844","38122_2155.61645603416","39688_2212.81812190804",2724.5329206659,97,0.144329896907217,14
"4845","38122_2155.61645603416","36310_2087.60628649605",2599.3210852538,102,0.137254901960784,14
"4846","38122_2155.61645603416","35998_2075.20569883268",2586.9204975905,107,0.130841121495327,14
"4847","38122_2155.61645603416","35530_2056.7632807308",2568.4780794886,89,0.157303370786517,14
"4848","38277_2161.25976153545","38352_2163.6902682223",151.2904531728,5,0.4,2
"4849","38277_2161.25976153545","36101_2078.84475912493",254.5515068401,10,0.1,1
"4850","38277_2161.25976153545","35675_2061.93937182151",300.776174904,15,0.0666666666666667,1
"4851","38277_2161.25976153545","41325_2274.03331569595",545.1117651836,17,0.117647058823529,2
"4852","38277_2161.25976153545","41940_2297.50357621117",568.5820256988,26,0.0769230769230769,2
"4853","38277_2161.25976153545","44931_2404.55929688333",675.637746371,21,0.19047619047619,4
"4854","38277_2161.25976153545","44754_2398.27104554005",669.3494950278,28,0.142857142857143,4
"4855","38277_2161.25976153545","44690_2395.81697481177",666.8954242995,28,0.107142857142857,3
"4856","38277_2161.25976153545","47037_2469.28734715862",740.3657966463,23,0.173913043478261,4
"4857","38277_2161.25976153545","44107_2374.91279709141",645.9912465791,16,0.125,2
"4858","38277_2161.25976153545","44937_2404.90322494007",675.9816744277,35,0.0571428571428571,2
"4859","38277_2161.25976153545","47854_2497.07974587354",768.1581953612,36,0.0555555555555556,2
"4860","38277_2161.25976153545","47723_2492.28380199475",763.3622514824,30,0.0666666666666667,2
"4861","38277_2161.25976153545","45602_2425.09506708441",696.1735165721,31,0.0645161290322581,2
"4862","38277_2161.25976153545","45599_2425.09506708441",696.1735165721,27,0.0740740740740741,2
"4863","38277_2161.25976153545","40751_2253.56592848062",524.6443779683,19,0.105263157894737,2
"4864","38277_2161.25976153545","48995_2536.93585007998",808.0142995677,32,0.15625,5
"4865","38277_2161.25976153545","47174_2473.49258850495",744.5710379926,33,0.0909090909090909,3
"4866","38277_2161.25976153545","46606_2455.44101855233",726.51946804,25,0.08,2
"4867","38277_2161.25976153545","43778_2362.66318521894",633.7416347066,22,0.0909090909090909,2
"4868","38277_2161.25976153545","42370_2314.13660881752",585.2150583052,18,0.111111111111111,2
"4869","38277_2161.25976153545","42623_2322.00764249827",593.0860919859,13,0.230769230769231,3
"4870","38277_2161.25976153545","42890_2332.28347972",603.3619292076,27,0.0740740740740741,2
"4871","38277_2161.25976153545","40531_2244.4832274051",515.5616768927,21,0.0476190476190476,1
"4872","38277_2161.25976153545","39295_2198.16290841124",469.2413578988,16,0.0625,1
"4873","38277_2161.25976153545","39015_2189.07847807601",460.1569275636,19,0.0526315789473684,1
"4874","38277_2161.25976153545","37760_2140.53143237702",411.6098818646,19,0.0526315789473684,1
"4875","38277_2161.25976153545","37870_2145.2321480175",416.3105975052,17,0.176470588235294,3
"4876","38277_2161.25976153545","40019_2226.10570712281",497.1841566105,23,0.130434782608696,3
"4877","38277_2161.25976153545","35965_2073.07478728074",406.2326927856,16,0.0625,1
"4878","38277_2161.25976153545","44704_2396.7082271794",2914.0663314386,111,0.126126126126126,14
"4879","38277_2161.25976153545","44111_2374.96035559624",2892.3184598555,95,0.136842105263158,13
"4880","38277_2161.25976153545","45665_2427.10117852306",2944.4592827823,112,0.116071428571429,13
"4881","38277_2161.25976153545","45132_2410.40712278005",2927.7652270393,114,0.114035087719298,13
"4882","38277_2161.25976153545","45608_2425.2800804456",2942.6381847048,100,0.13,13
"4883","38277_2161.25976153545","46989_2468.17152698057",2985.5296312398,109,0.119266055045872,13
"4884","38277_2161.25976153545","47547_2485.4522988203",3002.8104030795,112,0.125,14
"4885","38277_2161.25976153545","46338_2447.38858936824",2964.7466936275,116,0.112068965517241,13
"4886","38277_2161.25976153545","47523_2484.98526624003",3002.3433704992,122,0.10655737704918,13
"4887","38277_2161.25976153545","47546_2485.4522988203",3002.8104030795,113,0.115044247787611,13
"4888","38277_2161.25976153545","46995_2468.17152698057",2985.5296312398,104,0.125,13
"4889","38277_2161.25976153545","47204_2474.40401196059",2991.7621162198,101,0.128712871287129,13
"4890","38277_2161.25976153545","47995_2501.7550794017",3019.1131836609,108,0.12037037037037,13
"4891","38277_2161.25976153545","46670_2456.99141219886",2974.3495164581,132,0.0984848484848485,13
"4892","38277_2161.25976153545","48081_2504.7305655308",3022.08866979,127,0.110236220472441,14
"4893","38277_2161.25976153545","49002_2537.32417839124",3054.6822826505,114,0.12280701754386,14
"4894","38277_2161.25976153545","47615_2488.20977070541",3005.5678749646,112,0.116071428571429,13
"4895","38277_2161.25976153545","45336_2417.03284824881",2934.3909525081,122,0.10655737704918,13
"4896","38277_2161.25976153545","47994_2501.7550794017",3019.1131836609,112,0.133928571428571,15
"4897","38277_2161.25976153545","41900_2295.34183670173",2812.6999409609,115,0.11304347826087,13
"4898","38277_2161.25976153545","40797_2254.99157512844",2772.3496793877,98,0.13265306122449,13
"4899","38277_2161.25976153545","41765_2289.53335444437",2806.8914587036,101,0.128712871287129,13
"4900","38277_2161.25976153545","38690_2177.19693200358",2694.5550362628,96,0.135416666666667,13
"4901","38277_2161.25976153545","38303_2162.21955182523",2679.5776560845,103,0.12621359223301,13
"4902","38277_2161.25976153545","38131_2155.7688515802",2673.1269558394,118,0.110169491525424,13
"4903","38277_2161.25976153545","38130_2155.7688515802",2673.1269558394,103,0.12621359223301,13
"4904","38277_2161.25976153545","35874_2068.95948013409",2586.3175843933,120,0.108333333333333,13
"4905","38277_2161.25976153545","36749_2103.18549432921",2620.5435985884,112,0.125,14
"4906","38277_2161.25976153545","36280_2086.1095824782",2603.4676867374,90,0.166666666666667,15
"4907","38277_2161.25976153545","35758_2065.00399875399",2582.3621030133,126,0.103174603174603,13
"4908","38277_2161.25976153545","35893_2069.70677146791",2587.0648757271,101,0.128712871287129,13
"4909","38277_2161.25976153545","35461_2053.74385095814",2571.1019552173,98,0.13265306122449,13
"4910","38277_2161.25976153545","35590_2059.03964677196",2576.3977510312,92,0.152173913043478,14
"4911","38277_2161.25976153545","37157_2117.43061600396",2634.7887202631,97,0.164948453608247,16
"4912","38277_2161.25976153545","37159_2117.43061600396",2634.7887202631,101,0.158415841584158,16
"4913","38277_2161.25976153545","39044_2190.17771623257",2707.5358204917,106,0.150943396226415,16
"4914","38277_2161.25976153545","39967_2224.3500206104",2741.7081248696,107,0.149532710280374,16
"4915","38277_2161.25976153545","40138_2229.8863385747",2747.2444428339,125,0.144,18
"4916","38277_2161.25976153545","39968_2224.3500206104",2741.7081248696,98,0.173469387755102,17
"4917","38277_2161.25976153545","39535_2206.78744898039",2724.1455532396,107,0.168224299065421,18
"4918","38277_2161.25976153545","39513_2205.91040032987",2723.268504589,90,0.144444444444444,13
"4919","38277_2161.25976153545","39741_2215.29025485837",2732.6483591175,102,0.127450980392157,13
"4920","38277_2161.25976153545","39517_2205.91040032987",2723.2685045891,83,0.156626506024096,13
"4921","38277_2161.25976153545","43029_2337.69880949543",2855.0569137547,105,0.123809523809524,13
"4922","38277_2161.25976153545","46051_2439.02598262757",2956.3840868868,118,0.127118644067797,15
"4923","38277_2161.25976153545","43291_2346.78846027731",2864.1465645366,115,0.11304347826087,13
"4924","38277_2161.25976153545","39518_2205.91040032987",2723.2685045891,103,0.12621359223301,13
"4925","38277_2161.25976153545","39148_2193.57472782498",2710.9328320843,99,0.141414141414141,14
"4926","38277_2161.25976153545","37393_2126.20321831696",2643.5613225763,117,0.102564102564103,12
"4927","38277_2161.25976153545","47664_2490.38934106348",3007.7474453226,121,0.12396694214876,15
"4928","38277_2161.25976153545","47273_2476.49086427515",2993.8489685343,120,0.125,15
"4929","38277_2161.25976153545","48184_2508.85516292338",3026.2132671826,120,0.141666666666667,17
"4930","38277_2161.25976153545","45822_2431.67059678621",2949.0287010454,112,0.133928571428571,15
"4931","38277_2161.25976153545","45288_2415.17104493238",2932.5291491916,112,0.133928571428571,15
"4932","38277_2161.25976153545","43280_2346.1634623787",2863.5215666379,98,0.153061224489796,15
"4933","38277_2161.25976153545","43281_2346.1634623787",2863.5215666379,95,0.157894736842105,15
"4934","38277_2161.25976153545","43279_2346.1634623787",2863.5215666379,126,0.119047619047619,15
"4935","38277_2161.25976153545","42162_2305.79891868687",2823.157022946,106,0.141509433962264,15
"4936","38277_2161.25976153545","42294_2311.41576793953",2828.7738721987,100,0.14,14
"4937","38277_2161.25976153545","41771_2289.80081328725",2807.1589175464,90,0.155555555555556,14
"4938","38277_2161.25976153545","42144_2304.9903829258",2822.348487185,103,0.12621359223301,13
"4939","38277_2161.25976153545","39852_2219.62724842252",2736.9853526817,79,0.164556962025316,13
"4940","38277_2161.25976153545","40260_2234.41969848214",2751.7778027414,106,0.113207547169811,12
"4941","38277_2161.25976153545","41477_2279.10998056597",2796.4680848252,115,0.11304347826087,13
"4942","38277_2161.25976153545","44544_2390.48370015721",2907.8418044165,98,0.13265306122449,13
"4943","38277_2161.25976153545","44335_2383.47766728074",2900.83577154,100,0.13,13
"4944","38277_2161.25976153545","48377_2515.79570076425",3033.1538050236,114,0.131578947368421,15
"4945","38277_2161.25976153545","47109_2471.63675522313",2988.9948594825,130,0.1,13
"4946","38277_2161.25976153545","48099_2505.49528062508",3022.8533848844,121,0.107438016528926,13
"4947","38277_2161.25976153545","46365_2448.42950579759",2965.7876100569,111,0.117117117117117,13
"4948","38277_2161.25976153545","47644_2489.20119467866",3006.5592989379,113,0.115044247787611,13
"4949","38277_2161.25976153545","45857_2432.81618439547",2950.1742886548,107,0.14018691588785,15
"4950","38277_2161.25976153545","42565_2320.13789012732",2837.4959943866,90,0.144444444444444,13
"4951","38277_2161.25976153545","42456_2316.97176740124",2834.3298716605,106,0.113207547169811,12
"4952","38277_2161.25976153545","40425_2240.17482360508",2757.5329278644,97,0.123711340206186,12
"4953","38277_2161.25976153545","39340_2199.24244598974",2716.6005502491,105,0.114285714285714,12
"4954","38277_2161.25976153545","39343_2199.24244598974",2716.600550249,101,0.118811881188119,12
"4955","38277_2161.25976153545","38584_2173.277411568",2690.6355158272,99,0.121212121212121,12
"4956","38277_2161.25976153545","39688_2212.81812190804",2730.1762261673,84,0.142857142857143,12
"4957","38277_2161.25976153545","36310_2087.60628649605",2604.9643907552,97,0.123711340206186,12
"4958","38277_2161.25976153545","35998_2075.20569883268",2592.5638030919,97,0.123711340206186,12
"4959","38277_2161.25976153545","35530_2056.7632807308",2574.12138499,92,0.130434782608696,12
"4960","38352_2163.6902682223","36101_2078.84475912493",256.9820135269,12,0.25,3
"4961","38352_2163.6902682223","35675_2061.93937182151",303.2066815908,7,0.428571428571429,3
"4962","38352_2163.6902682223","41325_2274.03331569595",547.5422718704,15,0.266666666666667,4
"4963","38352_2163.6902682223","41940_2297.50357621117",571.0125323856,23,0.173913043478261,4
"4964","38352_2163.6902682223","44931_2404.55929688333",678.0682530578,23,0.260869565217391,6
"4965","38352_2163.6902682223","44754_2398.27104554005",671.7800017146,34,0.176470588235294,6
"4966","38352_2163.6902682223","44690_2395.81697481177",669.3259309863,23,0.217391304347826,5
"4967","38352_2163.6902682223","47037_2469.28734715862",742.7963033331,27,0.222222222222222,6
"4968","38352_2163.6902682223","44107_2374.91279709141",648.4217532659,19,0.210526315789474,4
"4969","38352_2163.6902682223","44937_2404.90322494007",678.4121811145,14,0.285714285714286,4
"4970","38352_2163.6902682223","47854_2497.07974587354",770.588702048,28,0.142857142857143,4
"4971","38352_2163.6902682223","47723_2492.28380199475",765.7927581692,30,0.133333333333333,4
"4972","38352_2163.6902682223","45602_2425.09506708441",698.6040232589,32,0.125,4
"4973","38352_2163.6902682223","45599_2425.09506708441",698.6040232589,20,0.2,4
"4974","38352_2163.6902682223","40751_2253.56592848062",527.0748846551,22,0.181818181818182,4
"4975","38352_2163.6902682223","48995_2536.93585007998",810.4448062545,21,0.333333333333333,7
"4976","38352_2163.6902682223","47174_2473.49258850495",747.0015446794,23,0.217391304347826,5
"4977","38352_2163.6902682223","46606_2455.44101855233",728.9499747268,32,0.125,4
"4978","38352_2163.6902682223","43778_2362.66318521894",636.1721413934,26,0.153846153846154,4
"4979","38352_2163.6902682223","42370_2314.13660881752",587.645564992,24,0.166666666666667,4
"4980","38352_2163.6902682223","42623_2322.00764249827",595.5165986727,23,0.217391304347826,5
"4981","38352_2163.6902682223","42890_2332.28347972",605.7924358944,15,0.266666666666667,4
"4982","38352_2163.6902682223","40531_2244.4832274051",517.9921835795,9,0.333333333333333,3
"4983","38352_2163.6902682223","39295_2198.16290841124",471.6718645856,23,0.130434782608696,3
"4984","38352_2163.6902682223","39015_2189.07847807601",462.5874342504,20,0.15,3
"4985","38352_2163.6902682223","37760_2140.53143237702",414.0403885514,17,0.176470588235294,3
"4986","38352_2163.6902682223","37870_2145.2321480175",418.741104192,13,0.384615384615385,5
"4987","38352_2163.6902682223","40019_2226.10570712281",499.6146632973,17,0.294117647058824,5
"4988","38352_2163.6902682223","35965_2073.07478728074",408.6631994724,21,0.142857142857143,3
"4989","38352_2163.6902682223","44704_2396.7082271794",2916.4968381254,122,0.131147540983607,16
"4990","38352_2163.6902682223","44111_2374.96035559624",2894.7489665423,105,0.142857142857143,15
"4991","38352_2163.6902682223","45665_2427.10117852306",2946.8897894691,109,0.137614678899083,15
"4992","38352_2163.6902682223","45132_2410.40712278005",2930.1957337261,118,0.127118644067797,15
"4993","38352_2163.6902682223","45608_2425.2800804456",2945.0686913916,108,0.138888888888889,15
"4994","38352_2163.6902682223","46989_2468.17152698057",2987.9601379266,105,0.142857142857143,15
"4995","38352_2163.6902682223","47547_2485.4522988203",3005.2409097663,117,0.136752136752137,16
"4996","38352_2163.6902682223","46338_2447.38858936824",2967.1772003143,106,0.141509433962264,15
"4997","38352_2163.6902682223","47523_2484.98526624003",3004.773877186,126,0.119047619047619,15
"4998","38352_2163.6902682223","47546_2485.4522988203",3005.2409097663,105,0.142857142857143,15
"4999","38352_2163.6902682223","46995_2468.17152698057",2987.9601379266,118,0.127118644067797,15
"5000","38352_2163.6902682223","47204_2474.40401196059",2994.1926229066,122,0.122950819672131,15
"5001","38352_2163.6902682223","47995_2501.7550794017",3021.5436903477,115,0.130434782608696,15
"5002","38352_2163.6902682223","46670_2456.99141219886",2976.7800231449,99,0.151515151515152,15
"5003","38352_2163.6902682223","48081_2504.7305655308",3024.5191764768,126,0.126984126984127,16
"5004","38352_2163.6902682223","49002_2537.32417839124",3057.1127893373,125,0.128,16
"5005","38352_2163.6902682223","47615_2488.20977070541",3007.9983816514,123,0.121951219512195,15
"5006","38352_2163.6902682223","45336_2417.03284824881",2936.8214591949,114,0.131578947368421,15
"5007","38352_2163.6902682223","47994_2501.7550794017",3021.5436903477,106,0.160377358490566,17
"5008","38352_2163.6902682223","41900_2295.34183670173",2815.1304476477,87,0.172413793103448,15
"5009","38352_2163.6902682223","40797_2254.99157512844",2774.7801860745,99,0.151515151515152,15
"5010","38352_2163.6902682223","41765_2289.53335444437",2809.3219653904,108,0.138888888888889,15
"5011","38352_2163.6902682223","38690_2177.19693200358",2696.9855429496,88,0.170454545454545,15
"5012","38352_2163.6902682223","38303_2162.21955182523",2682.0081627713,91,0.164835164835165,15
"5013","38352_2163.6902682223","38131_2155.7688515802",2675.5574625262,92,0.16304347826087,15
"5014","38352_2163.6902682223","38130_2155.7688515802",2675.5574625262,106,0.141509433962264,15
"5015","38352_2163.6902682223","35874_2068.95948013409",2588.7480910801,119,0.126050420168067,15
"5016","38352_2163.6902682223","36749_2103.18549432921",2622.9741052752,95,0.168421052631579,16
"5017","38352_2163.6902682223","36280_2086.1095824782",2605.8981934242,91,0.186813186813187,17
"5018","38352_2163.6902682223","35758_2065.00399875399",2584.7926097001,91,0.164835164835165,15
"5019","38352_2163.6902682223","35893_2069.70677146791",2589.4953824139,104,0.144230769230769,15
"5020","38352_2163.6902682223","35461_2053.74385095814",2573.5324619041,91,0.164835164835165,15
"5021","38352_2163.6902682223","35590_2059.03964677196",2578.828257718,109,0.146788990825688,16
"5022","38352_2163.6902682223","37157_2117.43061600396",2637.2192269499,117,0.153846153846154,18
"5023","38352_2163.6902682223","37159_2117.43061600396",2637.2192269499,110,0.163636363636364,18
"5024","38352_2163.6902682223","39044_2190.17771623257",2709.9663271785,81,0.222222222222222,18
"5025","38352_2163.6902682223","39967_2224.3500206104",2744.1386315564,103,0.174757281553398,18
"5026","38352_2163.6902682223","40138_2229.8863385747",2749.6749495207,111,0.18018018018018,20
"5027","38352_2163.6902682223","39968_2224.3500206104",2744.1386315564,100,0.19,19
"5028","38352_2163.6902682223","39535_2206.78744898039",2726.5760599264,126,0.158730158730159,20
"5029","38352_2163.6902682223","39513_2205.91040032987",2725.6990112758,100,0.15,15
"5030","38352_2163.6902682223","39741_2215.29025485837",2735.0788658043,103,0.145631067961165,15
"5031","38352_2163.6902682223","39517_2205.91040032987",2725.6990112759,112,0.133928571428571,15
"5032","38352_2163.6902682223","43029_2337.69880949543",2857.4874204415,121,0.12396694214876,15
"5033","38352_2163.6902682223","46051_2439.02598262757",2958.8145935736,98,0.173469387755102,17
"5034","38352_2163.6902682223","43291_2346.78846027731",2866.5770712234,101,0.148514851485149,15
"5035","38352_2163.6902682223","39518_2205.91040032987",2725.6990112759,105,0.142857142857143,15
"5036","38352_2163.6902682223","39148_2193.57472782498",2713.3633387711,112,0.142857142857143,16
"5037","38352_2163.6902682223","37393_2126.20321831696",2645.9918292631,75,0.186666666666667,14
"5038","38352_2163.6902682223","47664_2490.38934106348",3010.1779520094,126,0.134920634920635,17
"5039","38352_2163.6902682223","47273_2476.49086427515",2996.2794752211,108,0.157407407407407,17
"5040","38352_2163.6902682223","48184_2508.85516292338",3028.6437738694,108,0.175925925925926,19
"5041","38352_2163.6902682223","45822_2431.67059678621",2951.4592077322,110,0.154545454545455,17
"5042","38352_2163.6902682223","45288_2415.17104493238",2934.9596558784,103,0.16504854368932,17
"5043","38352_2163.6902682223","43280_2346.1634623787",2865.9520733247,91,0.186813186813187,17
"5044","38352_2163.6902682223","43281_2346.1634623787",2865.9520733247,106,0.160377358490566,17
"5045","38352_2163.6902682223","43279_2346.1634623787",2865.9520733247,90,0.188888888888889,17
"5046","38352_2163.6902682223","42162_2305.79891868687",2825.5875296328,110,0.154545454545455,17
"5047","38352_2163.6902682223","42294_2311.41576793953",2831.2043788855,112,0.142857142857143,16
"5048","38352_2163.6902682223","41771_2289.80081328725",2809.5894242332,102,0.156862745098039,16
"5049","38352_2163.6902682223","42144_2304.9903829258",2824.7789938718,106,0.141509433962264,15
"5050","38352_2163.6902682223","39852_2219.62724842252",2739.4158593685,116,0.129310344827586,15
"5051","38352_2163.6902682223","40260_2234.41969848214",2754.2083094282,91,0.153846153846154,14
"5052","38352_2163.6902682223","41477_2279.10998056597",2798.898591512,101,0.148514851485149,15
"5053","38352_2163.6902682223","44544_2390.48370015721",2910.2723111033,108,0.138888888888889,15
"5054","38352_2163.6902682223","44335_2383.47766728074",2903.2662782268,99,0.151515151515152,15
"5055","38352_2163.6902682223","48377_2515.79570076425",3035.5843117104,118,0.144067796610169,17
"5056","38352_2163.6902682223","47109_2471.63675522313",2991.4253661693,107,0.14018691588785,15
"5057","38352_2163.6902682223","48099_2505.49528062508",3025.2838915712,103,0.145631067961165,15
"5058","38352_2163.6902682223","46365_2448.42950579759",2968.2181167437,110,0.136363636363636,15
"5059","38352_2163.6902682223","47644_2489.20119467866",3008.9898056247,103,0.145631067961165,15
"5060","38352_2163.6902682223","45857_2432.81618439547",2952.6047953416,113,0.150442477876106,17
"5061","38352_2163.6902682223","42565_2320.13789012732",2839.9265010734,107,0.14018691588785,15
"5062","38352_2163.6902682223","42456_2316.97176740124",2836.7603783473,104,0.134615384615385,14
"5063","38352_2163.6902682223","40425_2240.17482360508",2759.9634345512,114,0.12280701754386,14
"5064","38352_2163.6902682223","39340_2199.24244598974",2719.0310569359,100,0.14,14
"5065","38352_2163.6902682223","39343_2199.24244598974",2719.0310569358,106,0.132075471698113,14
"5066","38352_2163.6902682223","38584_2173.277411568",2693.066022514,103,0.135922330097087,14
"5067","38352_2163.6902682223","39688_2212.81812190804",2732.6067328541,101,0.138613861386139,14
"5068","38352_2163.6902682223","36310_2087.60628649605",2607.394897442,100,0.14,14
"5069","38352_2163.6902682223","35998_2075.20569883268",2594.9943097787,106,0.132075471698113,14
"5070","38352_2163.6902682223","35530_2056.7632807308",2576.5518916768,88,0.159090909090909,14
"5071","36101_2078.84475912493","35675_2061.93937182151",218.3611724935,7,0.285714285714286,2
"5072","36101_2078.84475912493","41325_2274.03331569595",462.6967627731,19,0.157894736842105,3
"5073","36101_2078.84475912493","41940_2297.50357621117",486.1670232883,27,0.111111111111111,3
"5074","36101_2078.84475912493","44931_2404.55929688333",593.2227439605,22,0.227272727272727,5
"5075","36101_2078.84475912493","44754_2398.27104554005",586.9344926173,15,0.333333333333333,5
"5076","36101_2078.84475912493","44690_2395.81697481177",584.480421889,18,0.222222222222222,4
"5077","36101_2078.84475912493","47037_2469.28734715862",657.9507942358,24,0.208333333333333,5
"5078","36101_2078.84475912493","44107_2374.91279709141",563.5762441686,13,0.230769230769231,3
"5079","36101_2078.84475912493","44937_2404.90322494007",593.5666720172,20,0.15,3
"5080","36101_2078.84475912493","47854_2497.07974587354",685.7431929507,25,0.12,3
"5081","36101_2078.84475912493","47723_2492.28380199475",680.9472490719,26,0.115384615384615,3
"5082","36101_2078.84475912493","45602_2425.09506708441",613.7585141616,23,0.130434782608696,3
"5083","36101_2078.84475912493","45599_2425.09506708441",613.7585141616,25,0.12,3
"5084","36101_2078.84475912493","40751_2253.56592848062",442.2293755578,18,0.166666666666667,3
"5085","36101_2078.84475912493","48995_2536.93585007998",725.5992971572,32,0.1875,6
"5086","36101_2078.84475912493","47174_2473.49258850495",662.1560355821,31,0.129032258064516,4
"5087","36101_2078.84475912493","46606_2455.44101855233",644.1044656295,22,0.136363636363636,3
"5088","36101_2078.84475912493","43778_2362.66318521894",551.3266322961,18,0.166666666666667,3
"5089","36101_2078.84475912493","42370_2314.13660881752",502.8000558947,19,0.157894736842105,3
"5090","36101_2078.84475912493","42623_2322.00764249827",510.6710895754,18,0.222222222222222,4
"5091","36101_2078.84475912493","42890_2332.28347972",520.9469267971,23,0.130434782608696,3
