"","AncId","Desc","Branch.Length"
"177","189","28354_2012.45425175142",961.9307004019
"178","189","20044_1208.42066453901",157.8971131895
"179","190","189",540.7738092354
"180","190","9885_588.476858396417",78.7271162823
"181","191","188",15.3361557521
"182","191","190",584.5161157966
"183","192","174",5.460717019
"184","192","191",38.5555338371
"185","193","116",48.8560388739
"186","193","192",58.9614817341
"187","194","101",65.7194073833
"188","194","193",7.6776335318
"189","195","4284_275.792117698005",140.627586014
"190","195","7274_441.28667243069",306.1221407467
"191","196","4682_299.348242260955",189.2434183181
"192","196","3759_241.514313191398",131.4094892485
"193","197","195",268.6288915002
"194","197","196",243.5691837591
"195","198","194",16.4340514356
"196","198","197",62.9307144049
"197","199","15131_856.480806043819",1111.4921701767
"198","199","198",58.6162899118
