"","AncId","Desc","Branch.Length"
"86","143","3769_333.560820755515",43.395506086
"87","144","142",12.4185801392
"88","144","143",299.8513602532
"89","145","141",6.9286492896
"90","145","144",9.1688475422
"91","146","3501_309.039356411364",333.6342307116
"92","146","145",5.7399811742
"93","147","146",15.6348318424
"94","147","3621",41.2297061427
"95","148","126",114.9848363828
"96","148","147",7.0786737031
"97","149","113",7.4677726784
"98","149","148",7.0637835745
"99","150","1847_139.621633432037",200.4202173339
"100","150","149",6.4264204817
"101","151","25351_1923.31127929827",69.2861239171
"102","151","27899_2061.2491699198",207.2240145386
"103","152","23127_1813.44055733219",200.047589307
"104","152","151",240.632187356
"105","153","27384_2032.54554413912",933.6385788011
"106","153","152",514.4860026872
"107","154","17213_1437.29070881126",117.5451398182
"108","154","18067_1488.64155411147",168.8959851184
"109","155","153",16.2212574222
"110","155","154",237.0598610771
"111","156","19119_1556.47849474542",464.2511393839
"112","156","21329_1696.15172273078",603.9243673692
"113","157","16222_1371.5553321283",541.4873988926
"114","157","156",262.1594221258
"115","158","157",164.9023837563
"116","158","8373_728.61199630824",63.4464468288
"117","159","155",541.6544715939
"118","159","158",124.1343131575
"119","160","159",85.7477450915
"120","160","5524_477.990407650868",22.7069164205
"121","161","31203_2268.62202884272",49.2769458927
"122","161","32897_2388.27966466663",168.9345817166
"123","162","31982_2321.19478367065",108.8798175475
"124","162","161",7.0301168268
"125","163","162",37.515691095
"126","163","32384_2349.08039552879",174.2811205007
"127","164","163",413.7366082717
"128","164","30625_2229.22368551716",468.1610187608
"129","165","14810_1275.81200844264",213.431347408
"130","165","164",698.6820057217
"131","166","160",96.4764859979
"132","166","165",703.5736558022
"133","167","12326_1072.57850022804",460.5741101693
"134","167","9030_782.248156040903",170.2437659821
"135","168","166",45.5741215866
"136","168","167",298.7715064129
"137","169","22491_1774.46329850239",277.9006163143
"138","169","18731_1531.36682428561",34.8041420975
"139","170","18322_1505.66172741193",193.6673668573
"140","170","24743_1892.54177481835",580.5474142637
"141","171","15224_1305.36739049994",194.6239529719
"142","171","170",201.2509230266
"143","172","11675_1020.34691748618",4.3789746472
"144","172","171",94.775494689
"145","173","169",501.7749840148
"146","173","172",21.1802446657
"147","174","173",239.5088335256
"148","174","17377_1444.82763641294",689.5487717652
"149","175","16776_1410.07157666793",838.743310867
"150","175","174",183.9505988467
"151","176","26250_1970.77197438924",199.0694445031
"152","176","24140_1866.04109975245",94.3385698663
"153","177","32859_2386.35911537504",66.0908455759
"154","177","32579_2364.23967125047",43.9714014514
"155","178","177",590.2942704989
"156","178","25194_1915.68666958837",185.7126702881
"157","179","176",125.9778505666
"158","179","178",84.2493199807
"159","180","179",1265.8755799159
"160","180","4476_398.297374168508",18.4482747648
"161","181","180",140.6132874366
"162","181","5662_490.385255941959",251.1494439749
"163","182","5839_504.630208299135",74.5866319651
"164","182","13220_1152.30161635932",722.2580400252
"165","183","22986_1805.01468635682",67.4351161588
"166","183","25010_1907.80610226166",170.2265320636
"167","184","21507_1707.63992647517",148.3397754634
"168","184","183",178.2794191863
"169","185","34069_2490.44814576301",972.9423144512
"170","185","184",41.7943196999
"171","186","185",163.4152902631
"172","186","18043_1486.5842940465",132.4937529977
"173","187","19723_1598.36406902651",268.2428873546
"174","187","186",23.9693593769
"175","188","14990_1289.68886727451",8.1667482438
"176","188","187",48.5990626411
"177","189","30460_2217.12062003984",305.0501678332
"178","189","30321_2208.6559365543",296.5854843477
"179","190","189",607.2164094216
"180","190","20312_1633.45676988484",328.6027270999
"181","191","188",164.7877394132
"182","191","190",188.1196631674
"183","192","18617_1523.90089723126",504.7866080478
"184","192","191",97.6200904341
"185","193","182",165.5385094155
"186","193","192",754.6092222649
"187","194","181",49.6150132875
"188","194","193",74.884268239
"189","195","4075_362.463671485907",235.964650224
"190","195","194",63.1217774177
"191","196","175",544.1263500732
"192","196","195",99.2971055342
"193","197","168",326.2346560657
"194","197","196",40.2036881475
"195","198","150",2.425737839
"196","198","197",50.2225493211
"197","199","106",265.0445949536
"198","199","198",101.1317077435
