"","AncId","Desc","Branch.Length"
"128","164","5944_544.228858110127",174.6708079689
"129","165","4441_383.774106623701",303.900200329
"130","165","164",289.6841438466
"131","166","165",128.098492682
"132","166","2687_227.625068550763",275.8496549381
"133","167","163",15.6989664591
"134","167","166",-179.4983930701
"135","168","11608_1439.89740273213",400.2882712274
"136","168","9565_1079.74804155626",40.1389100516
"137","169","168",39.1059950529
"138","169","10276_1187.60245782621",187.0993213744
"139","170","169",46.0756053837
"140","170","11867_1517.13469732591",562.7071662578
"141","171","8968_983.711843412097",145.3315645214
"142","171","170",116.0472521774
"143","172","171",349.8290842024
"144","172","5742_521.333063267963",32.7818685796
"145","173","172",44.7697774717
"146","173","5521_500.442205911664",56.660788695
"147","174","173",63.1940846471
"148","174","5393_486.851748024321",106.2644154547
"149","175","174",112.9669282976
"150","175","5632_511.176541975843",243.5561377038
"151","176","15717_2206.14207532447",34.6792571149
"152","176","17611_2521.43140835971",349.9685901502
"153","177","15986_2253.02089782572",67.1879122654
"154","177","17439_2491.78965717029",305.95667161
"155","178","176",154.178204424
"156","178","177",168.5483717748
"157","179","13528_1861.44553394925",237.4737416981
"158","179","178",393.3128215344
"159","180","10815_1302.08919005691",56.1696558618
"160","180","179",378.052258056
"161","181","180",606.4435506922
"162","181","8898_973.682714004075",334.2067305011
"163","182","181",143.6617578848
"164","182","9865_1126.64166510518",630.827439487
"165","183","3949_333.340671888326",39.5472347671
"166","183","182",202.020788497
"167","184","175",41.7208801303
"168","184","183",67.8939129794
"169","185","8211_875.189189178879",89.2746974214
"170","185","10828_1303.72499740188",517.8105056444
"171","186","4963_439.99883532369",47.5681006544
"172","186","185",393.4837570882
"173","187","7355_739.645127037359",594.3112624565
"174","187","186",247.0968700884
"175","188","184",43.6865580495
"176","188","187",-36.8791015114
"177","189","167",58.2115530973
"178","189","188",109.1507125068
"179","190","161",67.5572560103
"180","190","189",137.986396915
"181","191","6856_658.090917063381",604.5190383386
"182","191","3249_274.824523842685",221.2526451179
"183","192","190",16.1931563174
"184","192","191",134.6891783717
"185","193","2271_187.789694010611",262.237443849
"186","193","1778_140.139463396988",214.5872132354
"187","194","192",20.8131481254
"188","194","193",27.4826979338
"189","195","137",62.0015218431
"190","195","194",73.278061918
"191","196","3349_281.291796420531",237.381982421
"192","196","1907_155.50182319003",111.5920091905
"193","197","1105_72.771327840339",47.3081897421
"194","197","196",18.4466759013
"195","198","195",177.350720949
"196","198","197",378.0223687375
"197","199","1242_86.1889962168134",572.1415325656
"198","199","198",133.3933057095
