"","x"
"40733",0.15972407476091
"40734",0.161171608411179
"40735",0.146700687087727
"40736",0.170859114427575
"40737",0.16499980090704
"40738",0.164232140260482
"40739",0.142907162059844
"40740",0.142227836230708
"40741",0.166954341577498
"40742",0.145600275561433
"40743",0.141423006833666
"40744",0.140980224316446
"40745",0.145882001070787
"40746",0.153163308428879
"40747",0.149480745345178
"40748",0.162216175577389
"40749",0.156182616330035
"40750",0.1599167342422
"40751",0.149196264369776
"40752",0.146319186724582
"40753",0.143737768373757
"40754",0.147956739373773
"40755",0.158248098808674
"40756",0.149813808997944
"40757",0.148767105848052
"40758",0.137142002694135
"40759",0.136309610356385
"40760",0.150401121341693
"40761",0.148328599109522
"40762",0.165812684872498
"40763",0.166126583414144
"40764",0.15089406365835
"40765",0.171157410970068
"40766",0.171373345394373
"40767",0.174689311464888
"40768",0.174986039380104
"40769",0.169404064688475
"40770",0.168625684173021
"40771",0.170694362795047
"40772",0.190401090139038
"40773",0.200531953933874
"40774",0.170682608726049
"40775",0.177667847068729
"40776",0.190675399006593
"40777",0.19433043675063
"40778",0.170129609275087
"40779",0.205703580260783
"40780",0.195734456682796
"40781",0.210011887542387
"40782",0.198784225579715
"40783",0.193676928761049
"40784",0.195385309671015
"40785",0.190868095271932
"40786",0.189730554251351
"40787",0.19102620944379
"40788",0.182458559472488
"40789",0.204106142914966
"40790",0.20314172861701
"40791",0.194135544563579
"40792",0.199845947283518
"40793",0.187185001252905
"40794",0.202805476125548
"40795",0.180229080311679
"40796",0.171330014854544
"40797",0.183631943738673
"40798",0.207302006857797
"40799",0.208129899186422
"40800",0.194117394097177
"40801",0.207495992900262
"40802",0.202454094267139
"40803",0.194616442461027
"40804",0.209307537084078
"40805",0.207143112189109
"40806",0.208316251279944
"40807",0.190525538513007
"40808",0.204586359083523
"40809",0.204336645663649
"40810",0.19197194710392
"40811",0.191648671307052
"40812",0.194578499881743
"40813",0.192171839991875
"40814",0.206790966349176
"40815",0.203429522134638
"40816",0.188350410084872
"40817",0.191771628826668
"40818",0.195658076660661
"40819",0.196372449943653
"40820",0.207802976550366
"40821",0.196251388149522
"40822",0.199359484262573
"40823",0.203216439267363
"40824",0.215103463554928
"40825",0.192522074260595
"40826",0.188096861436461
"40827",0.199355800987708
"40828",0.204830906040621
"40829",0.18671094634499
"40830",0.208048486194085
"40831",0.214527502040063
"40832",0.186481265431507
"40833",0.186374019127378
"40834",0.191675646459523
"40835",0.190523236129597
"40836",0.204628610961704
"40837",0.200001033607635
"40838",0.199290756483487
"40839",0.185704426067222
"40840",0.195591981411868
"40841",0.1836427593852
"40842",0.187265815975332
"40843",0.177425408342953
"40844",0.177154046140019
"40845",0.182776874622686
"40846",0.177970059377341
"40847",0.159957639671168
"40848",0.176180379269997
"40849",0.184492315178604
"40850",0.166600604280443
"40851",0.169152272831437
"40852",0.19837001013898
"40853",0.164998028717952
"40854",0.171949346225786
"40855",0.193172842846543
"40856",0.170565497137367
"40857",0.181516768720937
"40858",0.179467563972642
"40859",0.172661352506272
"40860",0.197049070847543
"40861",0.186426713635168
"40862",0.177320247612697
"40863",0.192673346915586
"40864",0.185050563797258
"40865",0.165063146273653
"40866",0.169728653857909
"40867",0.192289876877982
"40868",0.191839834937637
"40869",0.168213694273924
"40870",0.165586348422188
"40871",0.161110053167485
"40872",0.173529301012517
"40873",0.176436625177926
"40874",0.176329299153596
"40875",0.154352205007728
"40876",0.163659764768889
"40877",0.18314612758178
"40878",0.177907572226871
"40879",0.170636954916051
"40880",0.176443685856723
"40881",0.155920717531986
"40882",0.161477062026407
"40883",0.17112239622313
"40884",0.178524904118114
"40885",0.155067025682461
"40886",0.156615740580323
"40887",0.155296374764155
"40888",0.161027968853004
"40889",0.158476512575054
"40890",0.189847458061787
"40891",0.158603307864325
"40892",0.158470989362485
"40893",0.147134900120681
"40894",0.159132845201907
"40895",0.155616712670472
"40896",0.147561888423007
"40897",0.150391873508412
"40898",0.153083278131748
"40899",0.154152533763811
"40900",0.150658402353011
"40901",0.135563057596141
"40902",0.14639496979106
"40903",0.176257751717693
"40904",0.176609094406655
"40905",0.160505120097068
"40906",0.175431326915109
"40907",0.1931328717534
"40908",0.160567001204996
"40909",0.154372902309401
"40910",0.166190300868278
"40911",0.141560987658284
"40912",0.148823298669901
"40913",0.172198640875238
"40914",0.144861046410137
"40915",0.171371358277883
"40916",0.154806956156188
"40917",0.168006243390728
"40918",0.159894046208674
"40919",0.160512761787022
"40920",0.149255021534292
"40921",0.160284771989283
"40922",0.159349478392688
"40923",0.154918709996626
"40924",0.156881298598698
"40925",0.164314405470628
"40926",0.158155512209965
"40927",0.163524367969629
"40928",0.154072776480302
"40929",0.168928029598056
"40930",0.167081968851595
"40931",0.177779547218543
"40932",0.165123699699111
"40933",0.151290960437118
"40934",0.175535247174922
"40935",0.18177731212225
"40936",0.148578371007045
"40937",0.174152784673699
"40938",0.175131798794621
"40939",0.154326202611806
"40940",0.191597003174768
"40941",0.164940626349369
"40942",0.169527220506437
"40943",0.170660114306865
"40944",0.168213047690283
"40945",0.183041987338687
"40946",0.17393648974475
"40947",0.197186883018284
"40948",0.187753461500945
"40949",0.183978016691116
"40950",0.180265834691661
"40951",0.169190113207479
"40952",0.162138679079423
"40953",0.185657872837169
"40954",0.166514557765427
"40955",0.18848225041184
"40956",0.179605917332405
"40957",0.1673679895919
"40958",0.184724300370006
"40959",0.210106651525186
"40960",0.195120054467299
"40961",0.186553979298039
"40962",0.177732129091699
"40963",0.199744507040057
"40964",0.195738755919177
"40965",0.196945402228704
"40966",0.16393778825819
"40967",0.15286079213183
"40968",0.174777982573115
"40969",0.177603464846144
"40970",0.181081578176396
"40971",0.16796099793281
"40972",0.177137609655048
"40973",0.17447417440585
"40974",0.184653585370109
"40975",0.183516794833299
"40976",0.173200565783381
"40977",0.177188854450886
"40978",0.169557858218126
"40979",0.181253759278426
"40980",0.181883121275165
"40981",0.175341045028711
"40982",0.184792825851923
"40983",0.190177783480397
"40984",0.166774339139986
"40985",0.157876734777852
"40986",0.192136190990875
"40987",0.196096121917528
"40988",0.163601091679067
"40989",0.153730871486394
"40990",0.166451580240187
"40991",0.173146647331974
"40992",0.186959834930882
"40993",0.194652643884481
"40994",0.174335812711268
"40995",0.187313245510869
"40996",0.162300802248854
"40997",0.154604510651087
"40998",0.149580468656144
"40999",0.155492856756446
"41000",0.172393350771574
"41001",0.178406674301739
"41002",0.163744043411632
"41003",0.161946055324112
"41004",0.177372134436549
"41005",0.17052450795348
"41006",0.194190848708826
"41007",0.163816352251726
"41008",0.190401660780131
"41009",0.16616700211623
"41010",0.180758126164343
"41011",0.167328771049136
"41012",0.178570593260935
"41013",0.170718894022088
"41014",0.187007010302421
"41015",0.18272671107499
"41016",0.200077656159734
"41017",0.172367531105358
"41018",0.175988834236712
"41019",0.190461589199435
"41020",0.157697350698263
"41021",0.178392242260375
"41022",0.169122330486156
"41023",0.180859455576772
"41024",0.162198171436285
"41025",0.174393309864412
"41026",0.176981126272739
"41027",0.174567599677184
"41028",0.156479647210567
"41029",0.198575598453563
"41030",0.162588765208591
"41031",0.178158480077789
"41032",0.168673864125502
"41033",0.187560699385067
"41034",0.192635817110469
"41035",0.167274032423601
"41036",0.174818536307509
"41037",0.194093654373365
"41038",0.177261158544159
"41039",0.176170092457972
"41040",0.176120540659642
"41041",0.166808235768602
"41042",0.167060286976029
"41043",0.16726309257667
"41044",0.163809071954484
"41045",0.164119037696812
"41046",0.202814028562493
"41047",0.155289109366324
"41048",0.172090053297767
"41049",0.187887417760379
"41050",0.156798755857403
"41051",0.179505530826463
"41052",0.181086523722032
"41053",0.150851998928099
"41054",0.174728890740821
"41055",0.156019153820802
"41056",0.158020346111114
"41057",0.141011428582408
"41058",0.172572341314452
"41059",0.176571789510895
"41060",0.158351657679705
"41061",0.180158090443506
"41062",0.180792129838988
"41063",0.161572876471716
"41064",0.169059333498051
"41065",0.17155443571109
"41066",0.179464894303634
"41067",0.17707535731691
"41068",0.16696394139901
"41069",0.169328709231486
"41070",0.159463369949885
"41071",0.160484087863832
"41072",0.169697382347521
"41073",0.162714134726384
"41074",0.18838550748191
"41075",0.171811647194297
"41076",0.163518677968429
"41077",0.166133763829344
"41078",0.17362778993324
"41079",0.173543707880728
"41080",0.168622420732139
"41081",0.181626761779225
"41082",0.171790880124017
"41083",0.190117788984165
"41084",0.181864001575627
"41085",0.169999299381108
"41086",0.160447999909297
"41087",0.189002596087609
"41088",0.189375977742022
"41089",0.169561655218062
"41090",0.173829572889834
"41091",0.146994414247531
"41092",0.191263092038849
"41093",0.190074562862961
"41094",0.171532785846201
"41095",0.184620359574742
"41096",0.164728115356071
"41097",0.18484933644899
"41098",0.168058914417861
"41099",0.16862456104796
"41100",0.166555749806373
"41101",0.166753141994189
"41102",0.171623023277023
"41103",0.153522141636077
"41104",0.164717401568683
"41105",0.159825180378194
"41106",0.153382873877034
"41107",0.161448670007395
"41108",0.167537434896005
"41109",0.165772365226938
"41110",0.157573280079838
"41111",0.190157081339639
"41112",0.165367168052143
"41113",0.145799172638414
"41114",0.147685933422064
"41115",0.161964832240223
"41116",0.148274709818133
"41117",0.141473334790077
"41118",0.147692721716466
"41119",0.174029847559809
"41120",0.162934655147128
"41121",0.162622622390102
"41122",0.15493091801103
"41123",0.153628404682329
"41124",0.153555376882522
"41125",0.150893764007967
"41126",0.145696814023536
"41127",0.144786073276951
"41128",0.14690983413888
"41129",0.147691490593655
"41130",0.157164271392655
"41131",0.16954875549698
"41132",0.168878115511862
"41133",0.16064663377584
"41134",0.159622978275603
"41135",0.177610908752911
"41136",0.163308743832584
"41137",0.172433800305181
"41138",0.155061610217622
"41139",0.160821321187011
"41140",0.174495463469057
"41141",0.159274269348352
"41142",0.1711952247684
"41143",0.167562199398171
"41144",0.161462403439644
"41145",0.164232284176436
"41146",0.150924429854548
"41147",0.165309976415058
"41148",0.142313840111559
"41149",0.153550600119767
"41150",0.158353025126467
"41151",0.162807104575832
"41152",0.185022959496165
"41153",0.170322755089146
"41154",0.162889318983158
"41155",0.174481759771065
"41156",0.1564953079546
"41157",0.164628150183128
"41158",0.176915300909804
"41159",0.168706768922686
"41160",0.154336498887985
"41161",0.168361664192816
"41162",0.155578240440707
"41163",0.168098034536641
"41164",0.19217574757079
"41165",0.168870802611885
"41166",0.167872061955837
"41167",0.183229559468689
"41168",0.173904620736854
"41169",0.175348572280304
"41170",0.17085726638889
"41171",0.18030686377535
"41172",0.168414987079313
"41173",0.174714471272448
"41174",0.19254332149421
"41175",0.168805129907672
"41176",0.171623954331992
"41177",0.160987425489339
"41178",0.14862106455133
"41179",0.156118366009136
"41180",0.148153349405639
"41181",0.151264357971773
"41182",0.155359415641904
"41183",0.164884872426304
"41184",0.170207490784275
"41185",0.172408768854178
"41186",0.163920123611129
"41187",0.148181969117827
"41188",0.163555947332329
"41189",0.152427833945248
"41190",0.153626506797917
"41191",0.160633481935083
"41192",0.150325774156474
"41193",0.162273570169785
"41194",0.157091179888574
"41195",0.137793396103868
"41196",0.153327148708425
"41197",0.168090050035787
"41198",0.156466408084879
"41199",0.154411308934476
"41200",0.167358477077782
"41201",0.149553497455179
"41202",0.170295905893385
"41203",0.155924691768619
"41204",0.146181662044757
"41205",0.154200937864762
"41206",0.155082333918809
"41207",0.150723158292296
"41208",0.174495554066476
"41209",0.166920215729196
"41210",0.162720546062668
"41211",0.161628971128112
"41212",0.153260053636701
"41213",0.179839777519959
"41214",0.160185333927317
"41215",0.17219679235536
"41216",0.170289627473163
"41217",0.176837265860331
"41218",0.17548103445152
"41219",0.179074040958152
"41220",0.16697381936148
"41221",0.174579187968514
"41222",0.183619691100631
"41223",0.185576378942396
"41224",0.173964907240957
"41225",0.170006734918891
"41226",0.19469314153942
"41227",0.175538811766642
"41228",0.198667243679762
"41229",0.186920742236091
"41230",0.162027743131424
"41231",0.173919602114725
"41232",0.171000246242771
"41233",0.158969621756986
"41234",0.171378730648932
"41235",0.17323829167088
"41236",0.198944592320845
"41237",0.188134721527302
"41238",0.189481935677341
"41239",0.200444531533277
"41240",0.184228524480171
"41241",0.177666228005182
"41242",0.19494550643348
"41243",0.173627299063328
"41244",0.167922677787026
"41245",0.178877289647936
"41246",0.168874726138881
"41247",0.172344328796985
"41248",0.179281614009417
"41249",0.178809750751839
"41250",0.188240362619237
"41251",0.172789665553827
"41252",0.179184093716965
"41253",0.168014411410689
"41254",0.172240346392542
"41255",0.154690849164643
"41256",0.152713734610513
"41257",0.178438739018492
"41258",0.165353928635259
"41259",0.168932342005974
"41260",0.174694128425311
"41261",0.183536082403258
"41262",0.16851193065997
"41263",0.16735926023943
"41264",0.167812030282986
"41265",0.149411363019157
"41266",0.170787054189847
"41267",0.17199681685103
"41268",0.177677617453269
"41269",0.160504846965827
"41270",0.166471860447546
"41271",0.161524997960389
"41272",0.154312378868083
"41273",0.174098629880327
"41274",0.171149420218082
"41275",0.162182056193281
"41276",0.193283931657546
"41277",0.179291441937248
"41278",0.17242834184034
"41279",0.167157807666182
"41280",0.185045549664861
"41281",0.181859013093306
"41282",0.176128466273441
"41283",0.173838250606659
"41284",0.174760441455445
"41285",0.16212469330837
"41286",0.185454201051274
"41287",0.155524329613563
"41288",0.169151107912384
"41289",0.178969116113127
"41290",0.203361830547638
"41291",0.165200815191202
"41292",0.187695565693131
"41293",0.169196618831201
"41294",0.203846280404114
"41295",0.176199978496526
"41296",0.187549078292647
"41297",0.185466010694737
"41298",0.220607279042783
"41299",0.184890068078192
"41300",0.186274295478474
"41301",0.206886134963164
"41302",0.175513892069309
"41303",0.193491006382761
"41304",0.190004341637878
"41305",0.218302347188284
"41306",0.197257134147787
"41307",0.196571332068317
"41308",0.191082165957791
"41309",0.200540518858721
"41310",0.190725800253987
"41311",0.173010025159911
"41312",0.193115427974794
"41313",0.196989761896302
"41314",0.192364053702758
"41315",0.19275978002756
"41316",0.180105569710355
"41317",0.178610508645364
"41318",0.189691111024824
"41319",0.21140185042248
"41320",0.188685429932984
"41321",0.188324854785659
"41322",0.180988284678108
"41323",0.1981663205367
"41324",0.187832244955005
"41325",0.172974002449702
"41326",0.169411380002392
"41327",0.186236482252428
"41328",0.194436861193989
"41329",0.197877044793829
"41330",0.152977850494927
"41331",0.16789252183291
"41332",0.187875657465794
"41333",0.164463465856547
"41334",0.177913002630856
"41335",0.179754808374608
"41336",0.155158537059195
"41337",0.178365403356245
"41338",0.167954180257113
"41339",0.175788554357285
"41340",0.182364014352695
"41341",0.198332258258456
"41342",0.169868484294891
"41343",0.156488720342143
"41344",0.186880367664169
"41345",0.166157559463538
"41346",0.156432738760925
"41347",0.153280907192948
"41348",0.163688273915061
"41349",0.168500264360818
"41350",0.171484282707975
"41351",0.160721063920997
"41352",0.181791119539675
"41353",0.147939123534477
"41354",0.154303392679313
"41355",0.158743984795
"41356",0.152732453421312
"41357",0.152712529838246
"41358",0.159534052203921
"41359",0.162755276922699
"41360",0.176579753584896
"41361",0.161577765621472
"41362",0.15435103150646
"41363",0.169006675782506
"41364",0.169364222527188
"41365",0.191086739696419
"41366",0.176110115861527
"41367",0.17503017294613
"41368",0.167662543817021
"41369",0.168953302337037
"41370",0.177479446288073
"41371",0.170000320801876
"41372",0.157181516096917
"41373",0.157528783457067
"41374",0.161847212881525
"41375",0.169483477209591
"41376",0.175479508655772
"41377",0.188382244201698
"41378",0.166882866590111
"41379",0.156834602215379
"41380",0.167869066828478
"41381",0.162058253703388
"41382",0.175338697888496
"41383",0.171036160954833
"41384",0.166315232882761
"41385",0.162987417270005
"41386",0.164191635029237
"41387",0.175408832687947
"41388",0.142682521491545
"41389",0.14832327852922
"41390",0.151182538422812
"41391",0.148299975521077
"41392",0.161491939496703
"41393",0.167579543861964
"41394",0.155238700527489
"41395",0.156444298179267
"41396",0.161679291553622
"41397",0.157070339331249
"41398",0.190813640887874
"41399",0.174719943867361
"41400",0.157683038491619
"41401",0.176330052063618
"41402",0.155271385061896
"41403",0.193062291022447
"41404",0.167121172715458
"41405",0.170584237458044
"41406",0.171809528330946
"41407",0.18232392244567
"41408",0.184337195966602
"41409",0.147523175479663
"41410",0.192217512684489
"41411",0.187558860556172
"41412",0.146408663349253
"41413",0.157138735055283
"41414",0.196582974948667
"41415",0.185694381296856
"41416",0.187447670061259
"41417",0.178190218785526
"41418",0.175010276239716
"41419",0.177161755534868
"41420",0.186951272757851
"41421",0.184081508795844
"41422",0.166544002133904
"41423",0.176547424528131
"41424",0.160285560044826
"41425",0.181012453153888
"41426",0.159803701768301
"41427",0.18585020439816
"41428",0.161001778405461
"41429",0.162978049111777
"41430",0.17229093111677
"41431",0.171871270434914
"41432",0.176564639270253
"41433",0.172074285077557
"41434",0.171184306140022
"41435",0.169209283782123
"41436",0.168527902942939
"41437",0.183149536252941
"41438",0.195046492624389
"41439",0.176502215116124
"41440",0.15983602853303
"41441",0.191981727609426
"41442",0.200187948948515
"41443",0.177633346516157
"41444",0.187927452003966
"41445",0.175557698233007
"41446",0.162682401902787
"41447",0.193293790611147
"41448",0.180142575427678
"41449",0.154567576165171
"41450",0.179163686841948
"41451",0.191755187743268
"41452",0.186154394703657
"41453",0.181157807036729
"41454",0.19931048151638
"41455",0.188907205371791
"41456",0.192672629077604
"41457",0.184632255051273
"41458",0.189213377310363
"41459",0.188200690839956
"41460",0.175099717199698
"41461",0.194750641990463
"41462",0.16494645314064
"41463",0.165726243536868
"41464",0.170415941576185
"41465",0.201600677352577
"41466",0.180658541589054
"41467",0.166332735627791
"41468",0.181846940083359
"41469",0.178822021786028
"41470",0.185985509996838
"41471",0.186524348025879
"41472",0.20087072945191
"41473",0.183835857081676
"41474",0.158034495421599
"41475",0.174099487557382
"41476",0.172705632846214
"41477",0.190893102068989
"41478",0.181795562006742
"41479",0.186833743056696
"41480",0.1950812008266
"41481",0.187448417123348
"41482",0.17905289341012
"41483",0.180655185584115
"41484",0.192606292936997
"41485",0.183433237816445
"41486",0.191462938671443
"41487",0.178944870203919
"41488",0.180455218930027
"41489",0.177279244104244
"41490",0.198490904210082
"41491",0.198398112509222
"41492",0.185346783728575
"41493",0.177018502650472
"41494",0.178279512049806
"41495",0.193694957502931
"41496",0.18722319603505
"41497",0.195006817486597
"41498",0.187440598472136
"41499",0.200483878990507
"41500",0.17977523084578
"41501",0.20893481495829
"41502",0.179057001721562
"41503",0.170103828585195
"41504",0.190540672468159
"41505",0.163639953699454
"41506",0.185283283716316
"41507",0.177938744348402
"41508",0.174784761868557
"41509",0.189165179385265
"41510",0.185859137066734
"41511",0.185768637122502
"41512",0.156387827440748
"41513",0.189618603324914
"41514",0.189923480275429
"41515",0.200176793306203
"41516",0.179655758158693
"41517",0.182310775462948
"41518",0.196096979137191
"41519",0.176579435574611
"41520",0.215293178547179
"41521",0.19225221408265
"41522",0.194061379726866
"41523",0.181805882900221
"41524",0.200346212821755
"41525",0.189279660390942
"41526",0.192071789882776
"41527",0.174617129589561
"41528",0.178435895868029
"41529",0.205459913987092
"41530",0.196060239167183
"41531",0.207336304840837
"41532",0.197213388516394
"41533",0.218830257514991
"41534",0.192348082106249
"41535",0.197474273492645
"41536",0.200884039768627
"41537",0.200661886250277
"41538",0.189145884657161
"41539",0.221766812883649
"41540",0.188406328090595
"41541",0.206988287160133
"41542",0.204229841978531
"41543",0.196152804955244
"41544",0.198029086095151
"41545",0.182830625528607
"41546",0.209851345122177
"41547",0.198109180592552
"41548",0.203984722092631
"41549",0.184523005380526
"41550",0.219070912804556
"41551",0.190417701417348
"41552",0.195828989265974
"41553",0.219004992961607
"41554",0.205980798619483
"41555",0.202853071013656
"41556",0.212741105573991
"41557",0.224079415170454
"41558",0.214186541290679
"41559",0.229857410145141
"41560",0.187231998858962
"41561",0.226733857324806
"41562",0.210874005427221
"41563",0.238157391693639
"41564",0.225078195964543
"41565",0.240536336130481
"41566",0.237255526656396
"41567",0.223183808356884
"41568",0.217233380222771
"41569",0.237269325633877
"41570",0.214218126641034
"41571",0.206143350205484
"41572",0.214502090339195
"41573",0.226481879754319
"41574",0.216310904244078
"41575",0.246245681964039
"41576",0.223493987125356
"41577",0.205718045813791
"41578",0.209451841427183
"41579",0.195596491489451
"41580",0.206036119528512
"41581",0.200132118381353
"41582",0.192065827267807
"41583",0.190721805981985
"41584",0.202352092166337
"41585",0.203715039540514
"41586",0.221470875868119
"41587",0.21839109998758
"41588",0.173194918587699
"41589",0.210896619324477
"41590",0.198168818242438
"41591",0.209983454070723
"41592",0.1876960724361
"41593",0.185831635520469
"41594",0.213733526726872
"41595",0.180186800826702
"41596",0.182113156290431
"41597",0.198121027542759
"41598",0.213733812881364
"41599",0.210817858408871
"41600",0.208847023048885
"41601",0.229221688006203
"41602",0.22099232137529
"41603",0.19348404639555
"41604",0.1976863760382
"41605",0.178898003267324
"41606",0.184839095938599
"41607",0.198947228341438
"41608",0.203564824964038
"41609",0.180463670523464
"41610",0.195707795586459
"41611",0.177029290521009
"41612",0.170855118685629
"41613",0.156673397962316
"41614",0.183751888936441
"41615",0.171418776672007
"41616",0.171887745646624
"41617",0.202114148454751
"41618",0.209223141543666
"41619",0.194086482572293
"41620",0.205146603155452
"41621",0.188580455811646
"41622",0.188771144053551
"41623",0.16121581006475
"41624",0.194839477969725
"41625",0.175831354456516
"41626",0.207912347791709
"41627",0.184881028345219
"41628",0.196329783463291
"41629",0.202512546813442
"41630",0.178005845591331
"41631",0.193925095613512
"41632",0.179988994664808
"41633",0.217242530687454
"41634",0.208779768640334
"41635",0.195187673459854
"41636",0.213800807043896
"41637",0.226914992826704
"41638",0.195059324288953
"41639",0.199466993913599
"41640",0.194447534049845
"41641",0.195470380180483
"41642",0.186590124455338
"41643",0.196177377279805
"41644",0.202971084189447
"41645",0.198349101335498
"41646",0.190479122122486
"41647",0.204347776573098
"41648",0.177554173436003
"41649",0.189746517082295
"41650",0.199113033331796
"41651",0.185621218862416
"41652",0.196382977083876
"41653",0.214685141353962
"41654",0.184787082770105
"41655",0.18153406801282
"41656",0.204924293075151
"41657",0.184378082241342
"41658",0.221326234573749
"41659",0.184611453059117
"41660",0.207897152011419
"41661",0.200695705825728
"41662",0.200356102460548
"41663",0.191643147396545
"41664",0.195283735148267
"41665",0.193060493042516
"41666",0.184159080257232
"41667",0.195172343412566
"41668",0.206926811590725
"41669",0.182869530363284
"41670",0.180935405751792
"41671",0.188927035428972
"41672",0.194089057129922
"41673",0.186035185728288
"41674",0.20445969032561
"41675",0.197481755361172
"41676",0.205925403664507
"41677",0.207763377608345
"41678",0.235232036630589
"41679",0.202465766148205
"41680",0.190442310891031
"41681",0.181841466454528
"41682",0.214417915085582
"41683",0.185092966075463
"41684",0.220592820840194
"41685",0.198190410577812
"41686",0.193090677352977
"41687",0.190868493517927
"41688",0.17937098608549
"41689",0.191745894005242
"41690",0.184461638505021
"41691",0.177853792428816
"41692",0.176811942232348
"41693",0.181813174522713
"41694",0.180702547936386
"41695",0.175026521232886
"41696",0.175982729408031
"41697",0.177724124798443
"41698",0.171469509280219
"41699",0.177998987139785
"41700",0.200367846570743
"41701",0.18659817661756
"41702",0.178613148222556
"41703",0.178082060450768
"41704",0.194579584792737
"41705",0.196556123640202
"41706",0.185589611973386
"41707",0.17040618801478
"41708",0.186467358989506
"41709",0.186169394190552
"41710",0.1700667421495
"41711",0.185423793801832
"41712",0.203363277421384
"41713",0.182179105148863
"41714",0.206193790883332
"41715",0.195972190545641
"41716",0.22228455135523
"41717",0.179861664811625
"41718",0.204924925880317
"41719",0.18868319481006
"41720",0.207433518374046
"41721",0.222825065617092
"41722",0.194839061422623
"41723",0.182304794462505
"41724",0.177689931244681
"41725",0.176852369105286
"41726",0.207921994359739
"41727",0.191544216748917
"41728",0.184735571805589
"41729",0.166390239445205
"41730",0.190305614430514
"41731",0.190628856317758
"41732",0.209679788001291
"41733",0.193926177582635
"41734",0.20162346415855
"41735",0.206283255533223
"41736",0.216337145348742
"41737",0.206811889624436
"41738",0.191108483283347
"41739",0.210953080198596
"41740",0.207578263553017
"41741",0.198257086910232
"41742",0.228316664818353
"41743",0.209230128980653
"41744",0.237628905676306
"41745",0.192748665632935
"41746",0.226009589395781
"41747",0.202452603970288
"41748",0.209429553262766
"41749",0.20590999885975
"41750",0.218267826433722
"41751",0.220765639098727
"41752",0.211827191126042
"41753",0.236554699259603
"41754",0.212056524240641
"41755",0.202289470250685
"41756",0.203747436932149
"41757",0.210941146387794
"41758",0.199931074155542
"41759",0.215866921437291
"41760",0.213324382117046
"41761",0.212340203282964
"41762",0.219381930204238
"41763",0.228042220262779
"41764",0.19067804772996
"41765",0.23068825984618
"41766",0.204876262557408
"41767",0.20326123096423
"41768",0.202438986357606
"41769",0.214888485839393
"41770",0.196613859845096
"41771",0.184025285734064
"41772",0.20359657084765
"41773",0.219541390911335
"41774",0.196371830171523
"41775",0.211244796636715
"41776",0.196497393465468
"41777",0.196334661000045
"41778",0.191309629827389
"41779",0.195386874002507
"41780",0.189107194447096
"41781",0.177889593946394
"41782",0.188292997785841
"41783",0.188968416864678
"41784",0.207564597961805
"41785",0.208939311313634
"41786",0.194385598877226
"41787",0.223082704325969
"41788",0.189914068767854
"41789",0.189585916651754
"41790",0.199553421758613
"41791",0.225130175229222
"41792",0.197985277987401
"41793",0.197279067822835
"41794",0.226946562487357
"41795",0.210834350638018
"41796",0.211392882656428
"41797",0.214918166943863
"41798",0.203987767656739
"41799",0.20778663462863
"41800",0.212219031936801
"41801",0.189133901557833
"41802",0.234502351295961
"41803",0.211730640969317
"41804",0.211039153529952
"41805",0.222415997143551
"41806",0.19735091472186
"41807",0.202936873238121
"41808",0.194851578479165
"41809",0.194094933425254
"41810",0.195664472776553
"41811",0.177910012049538
"41812",0.208613459790285
"41813",0.190421826578738
"41814",0.213548525172863
"41815",0.202870787249539
"41816",0.203117483369784
"41817",0.198594468141544
"41818",0.19512633612369
"41819",0.200347841506116
"41820",0.190604471038039
"41821",0.193686485267782
"41822",0.194068035750525
"41823",0.203271451943803
"41824",0.20913755845537
"41825",0.199579388433059
"41826",0.202862934626276
"41827",0.216381725319234
"41828",0.22975003220395
"41829",0.216109341165861
"41830",0.207126099176703
"41831",0.193849647109129
"41832",0.223985543542243
"41833",0.195084619291748
"41834",0.209326695469106
"41835",0.214459410678085
"41836",0.198162279703251
"41837",0.197969642940847
"41838",0.22337369317588
"41839",0.202624515287342
"41840",0.211031679032104
"41841",0.207789007096354
"41842",0.225893806595126
"41843",0.235521058162205
"41844",0.219349170218171
"41845",0.222590440534266
"41846",0.203195521875097
"41847",0.202826249906806
"41848",0.221396138992517
"41849",0.214079075218544
"41850",0.197390393930196
"41851",0.181132076989895
"41852",0.178012525967511
"41853",0.192031274837067
"41854",0.192453674427511
"41855",0.195441628831246
"41856",0.198263912953635
"41857",0.18431686609495
"41858",0.184858375714888
"41859",0.188013470378194
"41860",0.194774873247711
"41861",0.19647145317849
"41862",0.182073049256126
"41863",0.181326832308231
"41864",0.182533745955411
"41865",0.199196473025913
"41866",0.203103253055082
"41867",0.197429013248431
"41868",0.198891518253515
"41869",0.20277443050203
"41870",0.204835349839619
"41871",0.198437389175485
"41872",0.19042737677065
"41873",0.205805701447699
"41874",0.207948000651674
"41875",0.209909666343455
"41876",0.201485470545642
"41877",0.196125626659024
"41878",0.216097640426218
"41879",0.213108793910231
"41880",0.200094077268617
"41881",0.18660608099285
"41882",0.233520118605367
"41883",0.205432237961977
"41884",0.221542019233081
"41885",0.223988978053392
"41886",0.197337305467913
"41887",0.206116984615233
"41888",0.21056721091348
"41889",0.219912237842764
"41890",0.196836665089425
"41891",0.189149836097981
"41892",0.180033241576289
"41893",0.18006837611412
"41894",0.177755921415596
"41895",0.185766979325573
"41896",0.191914502846505
"41897",0.193364668039862
"41898",0.213668293681885
