"","meanlog","sdlog","aic","LL"
"197",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"198",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"199",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"200",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"201",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"202",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"203",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"204",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"205",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"206",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"207",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"208",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"209",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"210",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"211",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"212",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"213",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"214",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"215",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"216",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"217",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"218",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"219",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"220",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"221",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"222",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"223",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"224",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"225",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"226",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"227",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"228",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"229",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"230",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"231",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"232",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"233",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"234",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"235",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"236",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"237",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"238",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"239",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"240",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"241",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"242",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"243",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"244",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"245",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"246",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"247",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"248",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"249",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"250",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"251",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"252",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"253",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"254",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"255",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"256",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"257",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"258",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"259",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"260",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"261",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"262",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"263",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"264",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"265",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"266",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"267",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"268",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"269",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"270",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"271",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"272",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"273",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"274",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"275",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"276",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"277",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"278",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"279",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"280",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"281",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"282",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"283",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"284",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"285",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"286",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"287",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"288",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"289",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"290",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"291",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"292",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"293",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"294",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"295",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"296",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"297",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"298",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"299",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"300",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"301",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"302",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"303",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"304",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"305",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"306",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"307",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"308",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"309",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"310",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"311",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"312",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"313",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"314",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"315",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"316",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"317",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"318",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"319",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"320",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"321",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"322",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"323",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"324",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"325",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"326",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"327",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"328",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"329",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"330",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"331",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"332",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"333",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"334",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"335",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"336",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"337",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"338",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"339",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"340",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"341",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"342",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"343",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"344",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"345",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"346",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"347",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"348",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"349",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"350",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"351",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"352",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"353",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"354",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"355",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"356",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"357",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"358",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"359",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"360",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"361",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"362",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"363",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"364",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"365",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"366",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"367",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"368",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"369",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"370",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"371",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"372",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"373",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"374",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"375",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"376",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
"377",-1.82702580370115,0.331990243513887,-3507322.94490949,1753663.47245474
